mentions_count,name
93,Donald Trump
89,Tariq Ramadan
68,Angela Merkel
45,Henry Bolton
42,Gaza Gaza
35,Ramzan Kadyrov
34,Patrick Demarchelier
33,Nikolas Cruz
32,Nicolas Maduro
31,Europhobe Ukip
30,Sportblog Winnetou
30,Nicolas Sarkozy
26,Martin Schulz
26,Moritz Marthaler
24,Sigmar Gabriel
22,Sergey Lavrov
21,Pope Franois
20,Emma Gonzalez
19,Andrea Nahles
19,A Pope Franois
18,Laura Smet
18,Greg Kadel
16,Johnny Hallyday
15,Le Matin
14,Frank Schneider
14,Nigel Farage
14,Vladimir Putin
13,Kim Jong
12,Catholic Pope
