mentions_count,name
84,Jamal Khashoggi
59,Donald Trump
53,Barack Obama
35,Horst Seehofer
34,Camila Cabello
29,Simonetta Sommaruga
28,Laurent Coste
26,Marcel Winistoerfer
24,Canton Jura
22,Ali Khamenei
21,Le Matin
17,Valentine Zuber
17,Angela Merkel
15,Nicki Minaj
15,Hasni Abidi
14,Shin Beth
14,Maarten Griffiths
13,Cross Guardian
13,Vladimir Putin
13,Janet Jackson
12,Tayyip Erdogan
12,Votemarsha Blackburn
11,Dora Bella
11,Bandar Al
10,El Chapo
10,Theresa May
10,Herr Seehofer
10,Kim Jong
9,Haruki Murakami
9,Canton Lucerne
