mentions_count,name
146,Kofi Annan
71,Vladimir Putin
52,Angela Merkel
33,Matteo Salvini
31,Sergio Mattarella
28,Dmitri Rybolovlev
28,Leslie Jamison
27,Angelo Bagnasco
24,Aretha Franklin
20,Sebastian Kurz
20,Hans Hess
18,Ludovic Bourqui
17,Sergey Lavrov
17,Karin Kneissl
16,Joseph Deiss
14,Hana Gubenko
14,Muhammad Iftikhar
12,Hubert Montagner
12,Bundesrat Adolf
12,Imran Khan
12,Christian Strache
12,Adrien Treccani
12,Clare Odea
10,Fausto Piccoli
10,Malak Hisham
10,Omar Ibrahim
10,Marc Pittet
10,Silvio Berlusconi
10,Matteo Salvini Luigi
10,Rama Omar
