mentions_count,name
811,Donald Trump
687,Theresa May
391,Christophe Castaner
336,Le Matin
319,Simonetta Sommaruga
297,Angela Merkel
281,Santa Claus
278,Viola Amherd
253,Doris Leuthard
245,Edward Philippe
220,Jamal Khashoggi
207,Johann Schneider-Ammann
202,Meng Wanzhou
195,Michael Cohen
186,Carlos Ghosn
184,Ueli Maurer
159,Vladimir Putin
154,Heidi Zgraggen
139,John Key
136,Michael Flynn
132,Charles Michel
124,Francis Heaulme
118,Barack Obama
117,George Bush
108,Catholic Pope
107,Canton Lucerne
107,Friedrich Merz
106,Jawad Bendaoud
