mentions_count,name
43,Simonetta Sommaruga
20,Donald Trump
19,Samar Badawi
16,Meg Ryan
15,Nicolas Maduro
14,Jerry Hogrefe
13,Sutopo Purwo Nugroho
13,Kazumi Matsui
12,Calfunao Paillalef
12,Ronan Hubert
12,Melinda Fox
12,Juan Manuel Santos
12,Barack Obama
12,Hillary Clinton
11,Chrystia Freeland
10,Flurin Riedi
10,Franz Josef Strauß
10,Canton Lucerne
10,Simone Gbagbo
10,Canton Schaffhausen
10,Fred Waller
10,Heinz Schurmann
10,Tom Cruise
9,Hasan Rohani
9,Sheikh Hasina
8,Josef Miller
8,Edward Schubert
8,Mike Pompeo
8,John Milton
