mentions_count,name
40,Theresa May
31,Le Matin
22,Carlos Ghosn
21,Geoffrey Rush
20,Jamal Khashoggi
18,Viktor Orbán
14,Christophe Castaner
14,Migros Basel
14,Yamal Khashoggi
13,Yair Netanyahu
13,Donald Trump
13,Michel Fourniret
13,Ueli Maurer
12,Alexandra Heeb
12,Laurent Delahousse
11,Simonetta Sommaruga
11,Barto Pedro
10,Alexander Coimbra
9,Urner Kantonalbank
9,Wilhelm Genazino
9,Edward Philippe
9,Canton Lucerne
9,Marco Bucci
9,Doris Leuthard
9,Choe Ryong
9,White Christmas
8,Kim Jong
8,Yannick Buttet
8,Cline Frey
8,Falun Gong
