mentions_count,name
173,Harvey Weinstein
70,Vladimir Putin
51,Nicolas Maduro
44,Morgan Freeman
40,Aaron Favila
38,Donald Trump
37,Najib Razak
37,Le Matin
36,Mario Fehr
28,Mariano Rajoy
27,Simonetta Sommaruga
27,Kim Jong
27,Alexander Karle
24,Patrik Gisel
18,Pascal Gavillet
18,Alicia Diaz Gonzalez
17,Bernd Bauer
17,Ernst Sieber
15,Andreas Meier
15,Beth Krasna
14,Catholic Pope
14,Stephane Santini
13,Canton Lucerne
13,Pedro Sanchez
13,Heinz Tnnler
13,Matthias Schssler
13,Mike Pompeo
13,Argento Asia
13,Sergey Lavrov
