mentions_count,name
78,Donald Trump
71,Tariq Ramadan
63,Sophie Lionnet
59,Eric Schneiderman
45,Nikol Pachinian
45,Sabrina Kouider
40,Lionel Girardin
37,Liu Xiaobo
36,Jacques Brel
35,Migros Aar
30,Nicolas Blancho
28,Peter Pan
28,Luc Godard
28,Nicolas Maduro
27,Vladimir Putin
25,Liu Xiang
23,Martin Scorsese
23,Cate Blanchett
23,Melania Trump
23,Henning Mankell
23,Barack Obama
22,Mahathir Mohamad
21,Harvey Weinstein
21,Gina Haspel
20,Daniel Ortega
20,Kim Jong
20,Serge Sarkisian
19,Johann Schneider-Ammann
18,Alain Berset
17,Sergio Mattarella
