mentions_count,name
46,Roger Federer
42,Donald Trump
30,Catherine Deneuve
28,Bidzina Ivanishvili
27,Dahed Tamimi
24,Mahmoud Abbas
24,Laurence Fehlmann
23,Mont Blanc
23,Le Matin
22,Claudia Salzmann
20,Christopher Ammann
20,Oscar Perez
16,Felix Wolffers
15,Marina Rollman
15,Vossloh Espana
15,Stan Wawrinka
15,Barack Obama
15,Stefan Pfister
14,Novak Djokovic
13,Alain Berset
13,Marcel Hauck
13,Alexander Studhalter
12,Herman Northrop Frye
12,Geneva A Square
12,Gabriel Alvarez
12,Bernhard Odehnal
12,Mihai Tudose
11,Lucia Favre
10,Square Geneva
10,Diosdado Cabello
