mentions_count,name
92,Ariana Cubillos
65,Fernand Melgar
57,Pedro Sanchez
54,Donald Trump
39,Harvey Weinstein
36,François Hollande
27,Jan Schoch
24,Le Matin
23,Thomas Fabius
22,Steven Mnuchin
18,Jorge Zepeda Petersen
18,Square Franois Holland
18,Jim Mattis
18,Pierin Vinzenz
18,Holland Sarkozy
18,Mariano Rajoy
17,Kim Yong Chol
16,Daniel Ortega
16,Wilbur Ross
15,Alberto Nisman
15,Ben Brafman
12,Sergio Rigert
12,Silvio Baez
11,Le Maire
11,Angela Merkel
10,Lea Koch
10,Cristina Kirchner
10,Gwyneth Paltrow
10,Hagens Berman Thompson
10,Brafman Weinsteins Hauptstrafverteidiger
