mentions_count,name
43,Donald Trump
41,Izedin Arnautovic
32,Andrew Brunson
28,Philip Wilson
26,Milorad Dodik
20,Sonia Grimm
20,Canton Lucerne
19,Kenny Karpov
18,Gary Moore
18,Nicolas Maduro
18,Manigault Newman
17,Fidel Castro
16,Phil Scott
16,Vanessa Argileh
16,Theresa May
15,Le Matin
14,Abdel Fattah Al-Sissi
14,Jim Fletcher
14,John McCain
14,Mohamad Khasmizan Abdullah
14,Ethan Sonneborn
13,Julio Borges
12,Claudia Arnold
12,Omarosa Manigault Newman
12,John Key
12,Lionel Girardin
12,Avenir Suisse
12,Diosdado Cabello
12,Joseph Muscat
12,Henry Kramer
