mentions_count,name
132,Donald Trump
83,Lex Koller
65,Pope Francis
53,Theresa May
44,Fabian Gaglio
43,Ivan Duque
42,Herve Fox
40,Mossack Fonseca
38,Joseph Oliver
37,Kim Jong
34,Nikki Haley
29,Justin Trudeau
29,Angela Merkel
27,Pope Franois
27,Theodore Mccarrick
24,A Pope Franois
24,Harry Popper
23,Laurent Aubert
23,Arabia John
22,Mark Bonnant
21,Le Matin
20,Mary Jane
18,Janet Jackson
18,Canton Lucerne
17,Gaza Gaza
16,Kurt Eberhard
16,António Guterres
16,America Latin
15,Barack Obama
14,Alvaro Leiva
