mentions_count,name
34,Asia Argento
33,Sun Myung Moon
31,Donald Trump
28,Justin Trudeau
21,Neil Young
18,Charles Aznavour
18,Brett Kavanaugh
18,Ali El Haddad
18,Ali El Haddad Asufi
18,Joko Widodo
18,Edith Sparrow
17,Le Matin
16,Donald Sutherland
16,Al Assad
16,Jan Kuciak
16,Harvey Weinstein
14,Bernard Nicod
14,Charlotte Link
13,Zoran Zaev
13,Rachid Badouri
12,Catholic Pope
11,Claude Chabrol
11,Jean-Claude Arnault
10,Christine Blasey Ford
10,Avni Orllati
10,Hayat Belkacem
10,Jimmy Bennett
10,Anthony Kalbfuss
10,Angela Merkel
