mentions_count,name
114,Brett Kavanaugh
86,Doris Leuthard
55,Christine Blasey Ford
35,Jeff Flake
32,Suu Kyi
29,Johann Schneider-Ammann
27,Lisa Murkowski
25,Blasey Ford
24,Angela Merkel
24,Forster Rohner
22,Viola Amherd
19,Gaza Gaza
18,Christophe Castaner
17,States Eberle
17,Gerhard Pfister
15,Flake Jeff
15,Boris Johnson
15,Canton Vaud
14,Kathryn Mayorga
13,Filippo Lombardi
13,Cristiano Ronaldo
13,Donald Trump
12,Yves Bertossa
12,Pascal Dauriac
12,Le Matin
12,Jacques Lanxade
10,Javad Zarif
10,Julian Assange
10,Roberto Balzaretti
