mentions_count,name
46,Donald Trump
37,Gaza Gaza
37,Suu Kyi
33,Vladimir Putin
30,Gaza Hammas
30,Angela Merkel
27,Alice Weidel
25,Petro Poroshenko
23,Marshal Haftar
21,Horst Seehofer
21,Theresa May
21,Sun Myung Moon
20,Jamal Khashoggi
18,Le Matin
18,Joseph Mohr
17,Patrik Gisel
17,Canton Lucerne
16,Pietro Mona
15,Alain Berset
15,Noah Berger
14,Heinrich Baumann
14,Michel Barnier
13,Johannes Kahrs
13,Ruth Tanner
13,Jerry Brown
13,Thomas Gottschalk
12,Kurt Volker
12,Franz Xaver Gruber
12,Patrick Bush
