mentions_count,name
255,Carles Puigdemont
128,Ricky Arnold
128,Oleg Artemyev Baikonur Baikonur
75,Arnaud Beltrame
46,Hosni Mubarak
34,Christoph Blocher
33,Didier Castella
33,Nadja Ceregato
30,Bekim Alimi
29,Mark Zuckerberg
27,Donald Trump
26,Cambridge Analytica
26,Christian Constantine
22,Christoph Ammann
21,Clara Ponsati
21,Stormy Daniels
18,Marjory Stoneman Douglas
18,Catalan Carles
17,Christoph Neuhaus
17,Barack Obama
16,John Glenn
15,Arthur Rutishauser
15,Urs Schwaller
14,Switzers Jews
14,Sonntagszeitung Ruth Thomann
14,Christopher Neuhaus
13,Alain Berset
13,Silvio Berlusconi
13,Fattah Al-Sissi
13,Yuka Oishi
