mentions_count,name
70,Cynthia Nixon
60,Donald Trump
30,Gaza Gaza
30,Robert Mueller
30,Hank Willis Thomas
29,Andrew Cuomo
28,Basel Kantonalbank
26,Nicolas Maduro
25,Philip Milton Roth
25,Basler Kantonalbank
24,Graeme Williams
24,Samuel Schmid
20,Canton Lucerne
20,El Nino
20,Haddad Fernando
20,Harald Vogels
18,John Kerry
18,Kim Wall
18,Min Aung Hlaing
18,Rachid Taha
17,Javier Cercas
16,Simonetta Sommaruga
16,Fernando Haddad
15,Javier Casarez
15,Jean-Pierre Philip Milton Roth
15,Alvaro Oliveira
14,Daniel Ortega
14,Geiss Bhler
14,Alexander Petrov
13,Catholic Pope
