mentions_count,name
73,Donald Trump
33,Theresa May
31,Kim Jong
28,Jack Dorsey
26,Le Matin
25,Kevin Spacey
24,Kim Wall
24,Mauro Poggia
24,Brett Kavanaugh
21,Heiko Maas
19,Doris Leuthard
18,Sheryl Sandberg
17,Bob Woodward
15,Diosdado Cabello
15,Laquan Mcdonald
15,Alexander Petrov
15,Vladimir Putin
15,Johann Schneider-Ammann
14,Thomas Aeschi
14,Jim Mattis
14,Manfred Weber
14,Philippe Augustine
12,Gaza Gaza
12,King Moore
12,Rodrigo Duterte
12,Kent Walker
12,Mauricio Macri
11,Barack Obama
11,Gaetan Bally
