mentions_count,name
63,Tariq Ramadan
50,Caroline Fourest
46,Donald Trump
39,Ueli Maurer
38,Doris Leuthard
37,Didier Lockwood
35,Nikolas Cruz
30,Nazif Mujic
30,Van Hauwermeiren
29,Moritz Marthaler
29,Oreste Foppiani
27,Javad Zarif
26,Matthias Schssler
21,Sportblog Winnetou
17,Edi Rama
16,Patrick Klugman
14,Luna Wedler
14,Carl Lutz
13,Alain Marti
13,Susanne Ruoff
13,Kaspar Manz
12,Tintin Guldimann
12,Valais Weinkartell
11,Cindy Mccain
11,Sarah Jessica Parker
10,Yuval Noah Harari
10,Fritz Hari
10,Kim Cattrall
10,Suljo Mujic
10,Gaza Gaza
