mentions_count,name
91,Rudolf Diesel
69,Matthias Schssler
68,François Hollande
62,Bill Clinton
48,Donald Trump
47,Fernand Melgar
40,Mia Hofmann
37,Johann Schneider-Ammann
34,Holland Sarkozy
34,Square Franois Holland
26,Thomas Fabius
24,Howard Schultz
23,Lionel Gauthier
22,Ariana Cubillos
18,Sajid Javid
18,Mt White
17,Hani Mulki
16,Le Matin
16,Thierry Mertenat
16,Ciappa Metz
16,Monica Lewinsky
15,Kim Jong
15,Hasni Abidi
15,Justice Aargau
14,Canton Lucerne
12,A Antoine Hrlimann
12,El Pais
12,Werner Faymann
12,Dmitri Peskov
12,Doris Leuthard
