mentions_count,name
61,Nancy Pelosi
49,Vladimir Putin
48,El Chapo
48,Jamal Khashoggi
43,Angela Merkel
35,Jawad Bendaoud
31,Tariq Ramadan
29,Donald Trump
25,Petro Poroshenko
24,Saad Hariri
24,Stiliano Ordolli
23,Hans Wicki
21,Jim Mattis
21,Jonathann Daval
20,Catholic Pope
20,Carlos Ghosn
19,Edi Rama
19,El Nino
14,Pierre Maudet
14,Salome Surabischwili
12,Johann Schneider-Ammann
12,Maarten Griffiths
12,Abdel Rahman
12,Le Matin
11,Heinz Meier
10,Otto Hahn
9,Bernie Sanders
9,Hannes Germann
9,Markus Ferber
