mentions_count,name
50,Carlos Ghosn
47,Fdp Geneva
40,El Chapo
30,Heidi Zgraggen
28,Andrej Babis
25,Pierre Maudet
24,Rudolf Diesel
24,Jamal Khashoggi
22,Beatrice Babisova
21,Le Matin
19,Tony Brunner
19,Christoph Blocher
18,Joseph Oliver
17,Donald Trump
15,Ibrahim Maalouf
14,Fdp Geneva Maudet
13,Andrey Babis
12,Felipe Calderón
12,Fanny Rosconi
12,Adam Schiff
12,Jeremy Hunt
12,Andreas Oeri
11,Theresa May
10,Florian Illies
9,Christoph Driessen
9,Christophe Castaner
9,Teresa May
9,Ahmed Mansoor
8,James Comey
