mentions_count,name
34,Joseph Tonda
27,John Key
20,Jawad Bendaoud
15,John Prendergast
15,Ryan Gosling
15,Fidel Bafilemba
15,Donald Trump
13,Ranil Wickremesinghe
13,Viktor Orbán
12,Kojo Amuaysee
12,Mick Mulvaney
12,Catholic Pope
12,Carlo Sommaruga
11,Claudia Weideli
10,Oskar Kokoschka
10,Dagmar Schmid
10,Bruno Spoerri
9,Hilary Hahn
9,Cesare Battisti
9,Angela Merkel
9,Gerhard Pfister
9,Chuck Schumer
8,Nicki Minaj
8,Petro Poroshenko
8,Bruce Hoffman
8,Chur Bishop
8,Michael Drieberg
8,King Arthur
8,Elizabeth Strout
8,Alexandra Weibel
