mentions_count,name
74,Bill Cosby
54,Donald Trump
43,Colonia Dignidad
41,Alek Minassian
39,Simonetta Sommaruga
38,Kim Wall
36,Andrea Constand
34,Alain Berset
29,Serge Sarkisian
28,Andreas Gross
26,Le Matin
25,Christine Talos
24,Peter Madsen
23,Lionel Girardin
22,Ouissem Medouni
21,Angela Merkel
20,Christoph Blocher
19,Michel Agnant
18,Elliot Rodger
17,Ueli Maurer
16,Francis Perez
15,Bernard Laroche
15,Oiv Romer
13,Arnaud Perrier
12,Alpha Condé
12,America Latin
12,Sophie Lionnet
11,Michel Rodrigue
10,Christophe Deloire
10,Franco Taisch
