mentions_count,name
103,Tariq Ramadan
62,Bernhard Odehnal
42,Prince Harry
37,Laura Smet
34,Meghan Markle
29,Le Matin
28,Claudia Salzmann
25,Johnny Hallyday
24,Nelson Mandela
23,Donald Trump
23,Abu Bakr
22,Kim Dotcom
22,Susanne Ruoff
21,Harvey Weinstein
21,Jacob Zuma
21,Zainab Fatima Ameen
18,Carl Lutz
17,Abu Bakr Al-Baghdadi
15,Doris Leuthard
14,A Laurent Antonoff
14,Mehmet Altan
14,Donald Jr
14,Imran Ali
14,John Stamos
14,Sylvie Vartan
13,Gerhard Pfister
13,Reese Europe
13,Ngo Oxfam
12,Kristian Schmidt
12,Patterson Spatz
