mentions_count,tone_avg,tone_std,source_index,person_index
28,-2.242,0.936,5,9
28,-1.491,0.830,0,9
26,-2.686,0.567,3,2
20,-1.642,1.751,3,9
18,-1.394,0.086,0,16
18,-3.122,0.945,5,2
15,-9.497,2.248,5,24
13,-1.647,1.825,7,11
13,-1.106,0.301,0,2
13,-9.861,0.084,0,24
11,-0.991,0.045,3,16
10,-9.510,0.000,1,24
9,-0.965,0.031,5,16
7,-1.571,0.000,1,16
7,-5.267,2.092,2,2
6,-8.562,0.000,3,24
5,-3.086,1.873,4,2
4,0.227,0.454,14,4
4,-3.535,0.000,1,0
4,-2.512,3.293,9,0
4,-3.535,0.000,1,10
3,0.324,3.267,8,0
3,-10.274,0.000,6,24
3,-4.799,1.674,0,8
2,0.915,0.003,0,11
2,-0.089,0.126,3,11
2,-1.000,0.000,9,19
2,-4.330,1.400,3,8
1,0.279,,12,4
1,-0.352,,5,11
1,-5.316,,9,25
1,-3.922,,9,9
1,-1.843,,8,9
1,-3.535,,1,15
1,-3.535,,1,19
1,-5.488,,5,8
