mentions_count,tone_avg,tone_std,source_index,person_index
34,-5.768,1.127,0,0
29,-1.926,1.005,5,4
29,-0.736,0.836,3,4
29,-6.142,0.905,5,0
23,-4.013,1.874,3,1
22,-4.047,1.845,5,1
20,-2.111,1.084,0,1
15,-3.631,1.844,5,2
14,-5.593,0.834,3,0
12,-1.429,0.000,6,2
11,-0.930,0.653,0,4
11,-4.220,2.316,3,2
7,-2.691,2.066,7,0
6,-2.635,0.000,1,1
5,-0.535,0.000,6,1
5,-1.365,0.000,0,2
4,-3.746,0.015,14,4
4,-8.955,0.000,6,0
4,-2.004,2.176,3,17
3,-2.236,0.000,12,19
3,-8.276,0.000,2,4
3,-3.434,4.085,14,1
3,-6.674,0.000,5,8
3,-6.242,0.000,0,8
3,-6.618,0.000,3,8
3,-2.528,0.000,1,0
3,-5.017,0.000,12,0
3,-5.614,0.000,10,17
3,-4.921,0.000,7,17
2,-2.167,0.552,5,18
2,-0.819,0.008,0,18
2,-1.429,0.000,6,4
2,-5.360,0.159,9,1
2,-2.315,3.275,5,17
1,3.836,,11,19
1,-0.529,,10,18
1,-3.165,,14,18
1,-1.678,,3,18
1,-3.724,,12,21
1,-3.165,,14,21
1,-2.439,,12,1
1,-5.169,,11,1
1,-6.843,,1,2
1,-5.781,,5,13
1,-5.384,,0,13
1,-5.781,,5,16
1,-5.384,,0,16
1,-7.166,,7,8
1,-5.357,,4,0
1,-7.471,,2,0
1,-3.165,,14,0
1,-5.109,,2,3
1,-3.070,,12,3
