mentions_count,tone_avg,tone_std,source_index,person_index
13,-6.001,1.557,0,14
8,-2.669,0.976,5,10
8,-1.565,1.928,3,11
6,-3.000,1.001,0,10
6,-1.092,1.027,5,0
6,-3.447,0.040,1,11
5,-5.107,2.193,5,14
5,-8.943,0.000,6,14
5,-2.623,0.000,7,3
4,-2.614,1.076,3,10
4,-2.623,0.000,7,0
4,-1.239,0.512,3,0
4,-5.682,0.087,3,14
4,0.149,0.002,5,11
4,0.405,0.000,0,11
3,-6.685,0.000,12,3
2,-1.044,0.983,8,10
2,-1.594,0.000,0,0
2,-6.685,0.000,12,0
2,-10.692,0.000,2,6
2,-0.592,0.000,10,9
2,-1.141,0.000,7,9
2,-3.582,0.026,5,7
2,-3.647,0.000,0,7
2,-3.582,0.026,5,12
2,-3.647,0.000,0,12
1,-1.749,,9,10
1,-2.963,,10,10
1,-2.623,,7,10
1,0.277,,1,0
1,-6.190,,9,0
1,-6.220,,8,0
1,-2.623,,7,6
1,-3.546,,3,7
1,-3.125,,12,12
1,-3.546,,3,12
1,-1.646,,5,17
1,-1.754,,3,17
