mentions_count,tone_avg,tone_std,source_index,person_index
25,-6.669,1.952,3,11
24,-6.639,2.412,5,11
20,-7.175,1.492,0,11
19,-7.678,0.817,3,1
14,-1.901,0.002,5,12
12,-2.606,0.709,3,12
11,-7.218,0.740,5,1
11,-6.367,1.251,0,1
10,-4.121,2.629,5,0
10,-3.572,3.344,3,0
9,-2.734,3.269,0,0
9,-8.849,1.870,5,15
9,-9.093,2.069,3,15
9,-4.491,2.299,7,2
8,-9.209,0.012,0,15
6,-8.022,0.005,3,17
5,-3.513,0.764,7,5
5,-6.026,2.556,10,2
4,-9.472,0.000,5,6
4,-9.209,0.013,0,6
4,-9.783,0.000,3,6
4,-1.881,1.254,14,9
3,-7.650,0.000,5,17
3,-7.098,0.000,0,17
3,-0.606,0.000,14,12
3,-3.756,1.697,10,0
3,-1.290,0.000,10,9
2,-5.068,0.000,1,0
2,-4.645,0.008,7,0
2,-1.254,1.774,14,13
2,6.250,0.000,9,9
2,-3.990,0.045,10,5
2,-3.815,0.000,12,5
1,-0.654,,8,12
1,-3.774,,6,12
1,-0.093,,7,12
1,-0.270,,1,10
1,-4.956,,10,10
1,-5.031,,9,0
1,-2.612,,6,0
1,-6.438,,12,0
1,-5.031,,9,20
1,-6.438,,12,20
1,0.000,,9,13
1,0.000,,8,13
1,-3.313,,12,24
1,-5.068,,1,16
1,-3.026,,3,16
1,-7.919,,5,2
