mentions_count,tone_avg,tone_std,source_index,person_index
59,-4.620,0.470,3,18
52,-3.950,1.127,5,18
18,-1.712,0.054,1,0
18,-3.061,0.846,0,18
14,-2.725,0.555,3,5
9,-0.100,2.994,7,7
8,-1.372,1.641,5,0
7,0.853,1.163,1,7
6,-2.063,0.207,5,5
6,-5.097,1.560,3,14
5,-1.321,0.801,5,7
5,0.741,0.201,0,7
5,-3.884,1.565,5,14
4,-0.707,0.000,1,22
4,-2.601,0.975,3,0
4,0.623,0.000,12,7
4,-2.914,0.004,7,8
4,-1.712,0.060,1,2
3,-3.883,0.000,10,0
3,-2.551,2.175,8,0
3,-3.097,0.000,7,0
3,1.325,0.000,10,7
3,-2.692,0.000,12,25
3,-4.599,1.382,0,14
2,-2.989,0.000,5,22
2,1.677,0.434,9,22
2,1.992,0.000,8,22
2,0.339,0.000,0,22
2,-3.774,0.000,3,22
2,-1.567,0.000,0,5
2,-0.998,1.891,0,0
2,-2.421,0.056,12,0
2,0.481,0.000,8,7
2,-0.337,0.000,3,7
2,1.166,0.000,0,19
2,2.151,0.033,2,19
2,-3.581,0.000,10,8
2,-7.175,0.000,3,25
1,0.940,,14,22
1,-3.883,,10,10
1,0.940,,14,10
1,-3.097,,7,10
1,-5.263,,14,0
1,0.699,,9,7
1,0.460,,14,7
1,0.179,,10,13
1,-1.456,,11,13
1,-5.161,,1,14
1,-4.097,,9,14
1,-5.565,,12,14
1,-2.874,,5,2
1,-4.097,,9,2
