mentions_count,tone_avg,tone_std,source_index,person_index
89,-1.702,1.960,17,0
89,-2.618,2.296,2,0
70,-3.390,2.745,8,0
65,-2.399,2.616,13,0
49,-1.779,2.319,1,0
40,-2.452,2.911,6,0
38,-2.813,3.066,9,0
38,-4.230,2.117,13,26
35,-2.520,1.319,11,4
34,-6.398,1.335,1,7
34,1.470,0.178,10,11
27,-2.103,1.392,8,17
25,-2.646,2.878,2,1
24,-1.463,3.642,0,0
24,-1.759,2.641,8,3
24,-3.415,1.641,2,2
21,-4.429,2.909,1,2
20,-2.866,1.311,8,22
20,-1.650,1.750,11,5
19,-3.303,1.680,6,10
19,1.344,0.000,16,11
18,-1.959,1.946,17,8
18,-1.360,1.392,17,1
18,-6.709,2.459,8,6
17,-2.073,2.523,3,0
16,-3.058,3.295,8,1
16,-1.973,3.931,14,0
16,-1.482,1.734,17,20
15,-4.547,0.987,8,13
15,-0.396,1.265,8,21
15,-0.527,1.514,13,5
14,-4.318,2.800,13,2
13,-1.944,2.520,13,1
13,-2.022,1.409,3,1
13,-0.392,1.344,8,16
13,-0.079,0.798,13,16
13,-2.381,2.623,8,9
13,-2.124,0.415,13,4
12,-0.446,2.453,11,8
12,-1.609,3.194,1,1
12,-4.203,2.431,8,2
12,-4.517,1.716,3,2
12,-3.699,1.662,8,15
12,-4.846,1.329,8,23
11,-2.307,2.372,12,0
11,-4.744,3.152,2,18
11,-1.663,2.855,11,3
11,-2.612,1.971,11,2
11,-2.010,1.861,1,13
11,-3.929,1.104,2,13
11,0.241,0.178,13,21
11,-1.605,1.755,8,12
11,-1.930,1.042,17,24
11,-6.122,3.499,2,6
11,-0.921,0.707,17,4
11,-2.794,1.088,2,4
10,-2.726,4.520,11,1
10,-1.539,3.314,11,0
10,-2.123,2.280,13,3
10,-0.971,1.977,17,3
10,-2.006,2.197,2,3
10,-5.383,3.055,8,14
10,-0.248,1.305,17,14
10,-3.602,3.955,2,14
10,-2.316,2.974,8,5
9,-7.704,1.378,2,7
9,-3.872,1.231,2,23
9,-1.015,1.132,13,27
9,-6.036,2.673,13,6
9,-1.872,1.970,1,19
9,-5.132,2.299,14,4
8,-4.282,1.091,6,18
8,-2.170,2.738,6,3
8,-4.306,3.268,13,15
8,-1.634,1.663,11,16
8,-2.496,0.776,8,24
8,-2.376,0.767,8,20
7,-2.377,3.269,9,1
7,-1.779,2.249,16,0
7,0.422,2.605,1,14
7,-3.345,1.739,1,10
7,-3.635,1.677,1,12
7,-0.056,1.275,11,9
7,-2.135,1.433,2,9
7,-1.081,1.182,14,5
7,-2.990,1.094,2,5
7,-1.322,2.877,11,20
7,-0.683,2.507,11,25
7,-1.000,2.289,2,25
6,-7.410,0.759,8,7
6,-5.607,0.000,13,7
6,-2.908,2.283,2,17
6,-0.219,0.744,17,16
6,-4.849,2.456,8,10
6,-3.305,0.587,11,10
6,-1.403,1.611,11,21
6,-5.041,2.468,13,12
6,-1.770,2.234,9,9
6,-1.085,1.088,1,9
6,-0.003,0.965,17,9
6,-0.068,1.235,9,5
6,-8.669,3.366,1,6
6,-4.535,3.188,6,6
6,-1.773,1.289,13,19
6,-0.649,0.825,0,25
5,-4.810,2.365,9,8
5,0.644,0.219,0,8
5,-0.876,1.425,13,8
5,-1.968,2.804,11,22
5,-2.368,2.072,17,18
5,-3.951,1.219,11,18
5,-0.853,1.454,9,3
5,-2.230,3.779,1,3
5,-6.172,1.852,6,2
5,-2.945,2.074,1,15
5,-2.447,1.705,3,15
5,-3.831,1.639,2,15
5,-4.192,2.214,1,23
5,-1.475,2.982,11,14
5,-2.667,0.000,18,12
5,-1.321,1.140,1,5
5,-1.335,1.456,11,24
5,-9.899,4.467,7,6
5,-6.010,2.373,11,6
5,-3.977,3.875,14,19
5,-3.118,1.178,11,19
5,-0.373,1.205,13,20
5,-0.094,0.355,13,25
4,-1.424,2.590,2,8
4,-4.832,2.760,9,7
4,-6.656,1.570,3,7
4,0.165,0.046,13,17
4,-1.694,0.000,6,17
4,-3.870,1.831,8,18
4,-3.861,1.211,13,18
4,-2.301,2.029,3,3
4,-6.178,0.920,7,2
4,-3.406,2.541,10,2
4,-1.190,1.417,17,2
4,-2.793,2.762,17,15
4,0.513,1.903,13,14
4,-1.996,0.000,13,10
4,-1.412,4.350,2,10
4,-4.797,0.434,6,13
4,-2.544,0.000,14,27
4,-0.947,0.737,3,27
4,-1.156,0.969,2,27
4,-3.957,3.731,3,12
4,-1.460,1.510,17,12
4,-3.014,2.278,11,12
4,0.184,0.000,18,9
4,-1.038,0.815,17,5
4,-0.768,1.106,6,5
4,-1.128,1.087,2,24
4,-7.464,3.320,10,6
4,-1.727,0.879,17,19
4,-4.692,0.000,12,19
4,-1.552,3.141,6,19
4,-3.322,1.089,2,19
4,1.394,2.053,1,25
4,-0.918,0.701,3,25
3,-2.264,2.317,1,8
3,-5.405,0.000,18,7
3,-7.456,0.000,10,7
3,-3.432,1.177,16,1
3,-1.843,3.447,0,1
3,-2.465,3.364,9,22
3,-1.370,0.000,17,22
3,-4.098,1.979,2,22
3,-4.844,4.760,10,0
3,-3.535,3.772,16,18
3,-1.313,5.058,0,3
3,-2.239,3.094,7,3
3,-5.280,2.454,3,23
3,-3.170,3.226,17,23
3,-2.412,2.978,7,14
3,-0.952,2.873,0,16
3,-2.067,1.601,3,10
3,-2.020,0.000,12,10
3,0.817,0.000,9,13
3,-5.516,0.000,0,13
3,-4.115,2.769,9,21
3,-0.472,0.312,17,21
3,0.829,2.606,1,27
3,-1.967,0.000,8,27
3,-0.812,1.030,17,27
3,-6.965,0.118,6,12
3,-5.310,2.636,2,12
3,-0.879,0.565,18,5
3,0.000,0.000,10,5
3,-1.392,0.775,13,24
3,-7.927,2.054,14,6
3,-12.017,0.000,18,6
3,-5.144,1.651,17,6
3,-4.534,0.000,0,19
3,0.546,0.000,0,20
3,-6.098,0.000,6,4
2,-1.276,0.000,8,8
2,-2.363,1.160,3,8
2,-1.523,0.000,6,8
2,-6.494,0.000,7,7
2,-6.889,0.000,6,7
2,-2.817,2.151,1,22
2,0.225,0.151,13,22
2,0.000,0.000,6,22
2,-0.110,0.556,3,17
2,-3.005,3.953,7,0
2,-2.124,0.000,9,18
2,-5.716,0.965,1,18
2,-4.797,1.418,7,18
2,-1.152,1.876,16,2
2,-2.667,0.000,18,2
2,0.817,0.000,9,15
2,-4.533,0.000,5,15
2,-1.183,6.128,0,15
2,-3.926,0.000,11,15
2,-4.421,0.000,6,15
2,-4.533,0.000,5,23
2,-4.623,1.661,12,23
2,-3.146,1.864,11,23
2,-3.186,1.746,6,23
2,-5.017,0.000,10,14
2,-0.449,2.440,14,16
2,-1.706,2.982,2,16
2,-0.122,3.519,0,21
2,-3.814,0.000,2,21
2,0.000,0.000,0,27
2,-3.364,0.886,11,27
2,-0.683,0.965,6,27
2,-4.286,1.055,9,12
2,-1.285,1.186,13,9
2,-1.796,1.530,3,9
2,-0.794,0.000,5,5
2,-4.428,3.839,9,24
2,-2.836,2.962,1,24
2,-1.629,0.790,3,24
2,-7.966,3.365,9,6
2,-3.721,0.749,3,6
2,-3.187,3.677,9,20
2,-2.836,2.962,1,20
2,0.622,1.424,9,25
2,-0.353,0.500,7,25
2,-1.905,0.000,5,4
2,1.172,0.000,16,4
2,-5.000,0.000,0,4
2,-0.884,1.651,3,4
1,-2.381,,14,8
1,-1.226,,7,1
1,1.277,,14,1
1,-0.809,,18,1
1,-6.169,,10,1
1,-1.685,,12,1
1,0.000,,6,1
1,-3.040,,16,22
1,-5.794,,0,22
1,-1.226,,7,22
1,-0.581,,3,22
1,-1.713,,9,17
1,-4.930,,1,17
1,0.492,,14,17
1,-0.552,,18,17
1,-0.111,,17,17
1,-3.926,,11,17
1,-2.266,,18,0
1,-6.807,,0,18
1,-2.266,,18,18
1,-0.610,,10,18
1,-6.169,,10,3
1,-3.251,,0,2
1,-2.495,,12,2
1,-9.113,,14,15
1,-0.885,,12,15
1,-5.516,,0,23
1,-0.497,,13,23
1,0.546,,0,14
1,-0.254,,1,16
1,-0.552,,18,16
1,-1.542,,3,16
1,0.379,,12,16
1,-4.814,,9,10
1,-0.235,,0,10
1,-0.517,,7,10
1,-1.908,,17,10
1,-2.124,,13,13
1,-2.323,,3,13
1,-6.541,,17,13
1,-3.448,,12,13
1,-3.926,,11,13
1,-0.254,,1,21
1,-2.174,,14,21
1,-0.552,,18,21
1,0.379,,12,21
1,-0.718,,9,27
1,-2.142,,7,27
1,-5.512,,5,12
1,-2.880,,10,12
1,-3.209,,12,12
1,-0.304,,15,9
1,-0.209,,7,9
1,-1.694,,6,9
1,-0.219,,7,5
1,-1.659,,3,5
1,1.277,,14,24
1,-0.552,,18,24
1,-4.814,,9,19
1,-10.476,,5,19
1,-1.967,,8,19
1,-2.991,,3,19
1,0.492,,14,20
1,-3.183,,3,20
1,-12.688,,2,20
1,-4.483,,8,25
1,2.342,,17,25
