mentions_count,tone_avg,tone_std,source_index,person_index
104,-2.207,2.716,2,0
76,-1.632,2.511,13,0
71,-1.059,1.028,17,0
50,-1.524,3.393,9,0
45,-1.241,1.559,1,0
44,-1.223,1.534,6,0
40,-1.055,1.925,2,2
37,-1.464,1.635,2,1
33,-1.894,3.186,8,0
30,-0.023,2.324,13,27
30,-0.639,0.947,2,12
29,-1.281,2.116,13,2
28,-1.400,2.542,0,0
23,-1.820,2.390,3,0
22,-1.613,1.581,13,3
20,-0.897,2.006,8,1
19,-1.689,1.596,13,4
19,-0.410,2.321,3,1
19,-1.168,2.233,11,1
18,-1.045,0.839,17,1
18,-0.169,0.880,8,9
18,-2.340,2.800,11,3
18,-2.470,2.417,2,3
18,-0.721,1.481,8,7
17,-0.511,0.966,13,5
17,0.116,1.278,2,6
16,-1.590,2.187,2,5
16,-1.840,1.950,8,14
16,-1.356,3.265,11,0
16,-2.636,3.152,5,3
16,-1.286,1.134,3,3
16,-1.876,0.364,2,19
15,-0.445,1.253,8,2
15,-1.588,2.706,12,0
15,-1.384,1.746,2,9
15,-1.483,2.456,2,7
14,-3.104,1.862,2,4
14,-1.540,2.099,8,11
14,-0.600,0.000,7,12
13,-0.948,2.278,11,5
13,0.567,0.567,13,21
13,-0.661,1.815,7,0
13,-0.796,1.923,8,10
13,-0.517,0.770,13,8
12,-7.578,0.848,13,24
12,-1.857,2.104,11,4
12,-2.346,2.690,9,1
12,-1.705,1.284,2,10
12,-0.366,1.164,8,8
12,-0.684,1.104,1,6
11,-10.543,0.933,8,24
11,-1.240,1.110,17,2
11,-2.358,2.301,1,1
11,-0.570,1.816,6,6
10,-0.400,2.095,6,2
10,-2.969,2.218,1,4
10,-1.709,1.184,3,4
10,-0.996,2.428,13,1
10,-1.273,0.864,17,10
10,-0.107,1.236,11,6
10,-2.267,2.318,1,3
9,-1.290,1.954,3,2
9,-0.519,0.884,13,17
9,-0.140,0.563,11,11
9,-3.642,2.995,14,0
9,-0.337,2.249,6,1
9,-3.152,1.752,2,20
9,0.129,2.669,9,10
9,-0.534,1.338,8,13
9,-0.502,0.897,13,13
9,0.296,1.173,0,6
9,0.263,1.223,13,7
8,-0.671,1.782,3,22
8,-0.954,0.705,2,22
8,-1.916,1.346,9,5
8,-1.473,1.292,6,5
8,-2.911,3.570,5,4
8,-1.027,1.039,2,11
8,-4.073,1.786,5,0
8,-0.215,2.661,16,0
8,-3.605,3.080,13,20
8,-4.608,2.746,3,20
8,1.293,0.000,1,18
8,-1.171,2.558,11,15
8,-0.198,1.497,2,23
8,-1.665,1.844,1,9
8,-1.885,1.679,11,9
8,-1.179,1.876,2,13
8,-1.249,1.194,1,16
8,-1.283,1.882,8,16
8,-2.660,4.325,0,3
7,-1.873,3.721,0,5
7,-2.132,1.478,3,5
7,-2.223,2.521,1,2
7,-0.621,1.969,11,17
7,-1.284,1.983,8,25
7,-0.006,1.797,2,25
7,-2.497,0.813,9,14
7,-1.653,1.896,10,1
7,-0.282,0.581,8,15
7,0.075,0.602,13,26
7,-0.234,0.629,8,23
7,-1.938,1.452,9,8
7,-0.735,1.927,11,8
7,-0.523,2.416,9,6
7,1.412,1.971,3,6
7,-0.861,0.696,17,3
7,-0.255,1.451,6,3
7,0.895,1.545,11,7
6,-0.197,2.935,9,2
6,-2.362,2.565,14,2
6,-2.226,0.500,17,25
6,-0.935,1.093,17,11
6,-1.968,0.628,3,12
6,-1.216,3.245,13,18
6,-0.186,1.187,2,18
6,1.060,1.051,13,15
6,-0.965,1.394,8,26
6,-0.785,2.107,11,13
6,-0.583,1.979,2,8
6,-1.147,2.197,8,3
6,-1.601,2.107,1,7
5,-10.647,0.606,2,24
5,-0.567,1.761,8,5
5,-1.476,0.669,17,5
5,0.002,2.980,11,2
5,-0.439,0.150,1,21
