mentions_count,tone_avg,tone_std,source_index,person_index
101,0.111,1.715,13,0
90,-0.489,1.990,2,0
76,0.659,1.692,1,0
68,0.223,1.782,6,0
58,0.503,2.010,11,0
57,-2.673,2.218,13,1
57,-1.096,1.590,2,1
35,1.504,2.078,2,2
33,1.950,2.908,13,2
31,-1.332,2.107,2,3
29,-0.807,2.290,3,0
27,0.574,2.472,2,6
24,-0.608,3.595,6,2
23,-0.269,1.665,2,4
22,-2.171,2.316,9,1
22,-1.971,2.383,1,1
22,-1.162,1.659,6,1
21,-0.488,2.993,8,0
21,-0.228,2.141,1,4
21,-0.194,1.140,6,4
20,-2.366,2.805,2,5
20,-2.291,1.303,9,0
20,-0.163,0.922,13,4
17,3.702,1.455,1,2
17,-0.126,1.661,6,3
17,-2.050,2.784,13,5
16,-1.755,2.271,13,3
16,-2.131,2.484,18,0
15,-1.276,2.059,3,3
15,-1.812,0.943,17,1
14,0.107,1.466,6,9
14,-1.511,0.578,17,0
13,1.705,0.282,3,2
13,1.893,1.421,2,7
13,-1.021,1.312,13,10
12,-0.917,0.702,2,11
12,0.691,1.152,9,19
12,-4.083,1.646,3,23
12,-2.292,1.861,2,8
11,-0.514,1.183,7,0
11,-1.576,2.265,11,4
11,-3.537,1.882,13,8
10,-1.305,2.559,13,13
10,-2.356,1.318,3,13
10,2.709,2.952,18,2
9,1.369,2.006,2,16
9,-0.523,2.495,8,2
9,1.536,0.181,7,2
9,1.396,0.337,3,7
9,1.386,2.845,1,3
9,-1.519,1.243,8,3
9,1.148,3.023,13,6
9,-3.286,1.538,3,1
9,-1.773,2.007,13,14
9,-1.481,1.464,8,10
9,0.812,1.528,1,12
8,3.890,0.000,0,2
8,-1.561,1.938,1,11
8,-0.620,0.946,13,9
8,-0.994,2.538,11,1
8,-3.289,0.134,13,20
8,-0.419,3.718,10,0
8,3.558,0.856,13,27
7,-2.376,1.619,9,3
7,-1.449,3.018,0,3
7,-1.252,3.581,0,1
7,-1.865,1.757,10,1
7,-0.766,1.099,7,24
7,1.805,1.845,2,15
7,-3.073,0.747,13,26
6,-2.791,1.880,2,13
6,-1.489,0.563,9,2
6,-1.478,0.295,9,7
6,0.065,2.214,7,3
6,-0.813,1.436,17,3
6,2.470,3.491,1,6
6,-0.169,1.319,11,11
6,-5.783,2.830,14,1
6,0.894,4.895,1,5
6,-1.954,2.492,11,5
6,-2.041,1.573,11,21
6,-1.019,2.376,2,18
6,-2.137,0.000,16,0
6,-0.998,2.504,8,4
6,-1.101,0.458,2,25
6,-3.292,0.936,13,17
6,-3.454,1.856,2,17
5,-0.755,0.822,17,13
5,-0.770,2.018,12,2
5,0.573,4.127,10,3
5,-1.552,1.876,9,6
5,-4.646,5.662,8,1
5,-2.612,1.623,10,5
5,-1.266,1.758,3,5
5,-0.571,3.122,17,5
5,-1.187,0.621,6,5
5,-2.404,1.749,13,18
5,-2.945,1.421,3,18
5,-0.165,0.368,0,0
5,0.947,0.380,8,19
5,1.548,2.172,2,27
5,-1.600,2.483,2,26
4,3.186,0.000,1,16
4,0.310,0.864,11,2
4,2.100,1.301,13,7
4,0.114,1.982,11,3
4,-0.300,2.432,3,6
4,1.585,1.925,6,6
4,-2.829,0.256,3,9
4,-0.461,0.241,8,14
4,-2.183,2.090,2,14
4,0.490,1.746,17,10
4,0.220,1.097,13,12
4,-1.307,0.368,17,12
4,-1.338,1.907,11,12
4,-1.201,1.143,11,22
4,-0.451,1.719,6,22
4,0.621,0.000,12,0
4,-1.075,1.770,3,4
4,-1.946,0.506,8,25
4,-0.878,2.574,6,25
4,-4.299,0.000,1,23
4,-1.784,0.694,9,8
4,-3.661,0.219,1,8
4,-2.602,0.699,18,8
4,7.566,0.000,1,15
4,1.801,0.132,3,15
4,-3.542,0.484,1,17
3,-1.655,2.591,8,16
3,3.890,0.000,0,16
3,1.763,0.132,3,16
3,3.156,0.000,16,2
3,4.646,2.529,1,7
3,1.639,0.000,8,7
3,-1.289,1.654,12,3
