mentions_count,tone_avg,tone_std,source_index,person_index
123,-2.686,2.171,2,0
84,-2.435,2.094,13,0
64,-2.286,1.848,1,0
52,-1.760,1.802,17,0
51,-0.399,1.547,2,1
39,-2.627,1.326,13,1
34,-2.489,0.685,2,25
33,-3.978,2.493,8,0
33,-2.856,2.572,0,0
31,-0.535,2.380,13,2
30,-1.510,1.784,2,2
30,-1.034,0.907,17,1
28,-0.943,0.941,13,6
28,-2.174,1.615,2,7
28,-1.956,1.006,2,5
26,-2.991,1.994,9,0
25,-3.157,1.038,13,4
25,-2.291,1.316,2,4
25,-2.515,2.063,13,3
24,-2.191,1.718,3,1
23,-2.882,1.885,2,8
22,-5.629,3.061,2,11
21,-2.944,2.079,8,7
21,-0.517,1.415,1,1
21,-2.316,1.562,1,3
21,-2.441,1.874,17,3
20,-2.230,1.065,2,6
20,-1.650,2.151,3,0
20,-2.617,1.137,7,16
20,-1.662,0.773,2,10
19,-4.276,2.934,8,3
17,-1.111,0.931,3,2
17,-2.248,2.459,8,1
17,-3.082,1.949,2,14
16,-2.410,1.068,2,12
16,-2.361,2.388,2,3
15,-2.064,1.475,13,7
15,-0.291,1.765,14,4
15,-2.911,0.614,7,18
15,-2.030,1.794,13,5
14,-2.816,2.174,13,8
14,-1.508,0.127,17,6
14,-1.019,1.188,6,1
14,-3.003,1.837,11,3
13,-2.634,2.052,3,8
13,-1.325,0.517,3,6
13,-1.374,1.666,7,0
13,-1.895,1.437,9,2
13,-1.026,1.289,1,2
13,-0.540,2.439,8,5
13,0.300,0.848,7,27
12,-1.071,1.874,14,0
12,-2.346,1.913,2,9
12,-2.212,2.011,13,22
11,-4.808,1.449,2,15
11,-2.035,1.896,15,0
11,-1.008,0.742,14,9
11,-2.908,2.144,8,2
11,-0.354,1.241,0,2
11,-2.793,1.143,7,2
11,-1.642,0.852,1,5
10,-4.510,1.164,8,15
10,-3.314,1.279,7,15
10,-3.651,1.962,10,0
10,-3.680,1.141,13,11
10,-3.128,0.795,7,13
10,-4.012,2.287,11,4
10,-1.505,0.935,17,5
10,-2.733,1.743,5,1
10,-2.138,1.016,2,20
10,-2.375,1.237,2,22
10,-1.743,0.453,8,27
9,-2.069,1.510,3,7
9,-2.097,1.485,17,7
9,-1.857,1.920,10,9
9,-3.527,1.096,13,23
9,-0.772,1.130,17,13
9,-1.066,1.281,17,2
9,-6.418,2.365,8,4
9,-3.066,0.317,18,1
9,-1.813,1.794,10,3
9,-2.931,0.343,7,10
9,-4.687,1.025,1,24
8,-4.122,2.509,1,8
8,-2.927,0.782,1,9
8,-4.045,1.876,8,9
8,-2.965,1.065,13,9
8,-3.204,1.283,7,12
8,-2.148,1.349,1,4
8,2.904,1.480,18,5
8,-2.197,1.029,6,5
8,-1.034,2.505,9,1
8,1.608,2.089,14,1
8,-1.369,0.547,3,10
8,-2.844,0.939,13,14
8,-4.717,1.312,8,21
7,-1.550,2.978,0,8
7,-1.117,1.339,17,8
7,-2.529,0.003,8,6
7,-2.869,2.173,6,0
7,-1.470,0.354,13,16
7,-1.904,0.621,17,17
7,-3.277,2.967,2,23
7,-0.624,1.333,8,19
7,-2.828,0.658,7,4
7,-1.898,1.912,17,4
7,-2.456,1.719,11,5
7,-2.703,1.577,1,10
7,-0.183,0.831,17,10
7,-3.685,0.963,18,21
7,-5.064,2.049,2,21
6,-1.918,2.014,8,8
6,-3.525,2.014,6,15
6,-0.713,1.120,15,6
6,-0.974,1.050,1,6
6,-0.626,1.414,16,6
6,-1.218,3.414,16,0
6,-9.864,7.215,18,11
6,-3.840,2.578,1,7
6,-2.014,4.743,0,7
6,-3.319,0.707,3,9
6,-1.368,1.476,13,12
6,-2.230,0.389,18,17
6,-1.467,3.049,2,17
6,-0.219,1.596,1,13
6,-2.171,1.355,13,13
6,-2.664,0.387,7,19
6,-0.767,0.743,2,19
6,-3.493,1.778,6,4
6,-2.276,0.686,2,18
6,-3.191,2.286,0,5
6,-2.487,0.689,3,3
6,-4.421,1.427,13,10
6,-2.171,1.355,13,26
6,-1.018,0.355,17,26
5,-4.246,1.277,9,8
5,-6.211,1.998,5,11
5,-4.640,0.162,6,11
5,-2.476,0.860,17,9
5,-1.910,0.711,11,9
5,-0.817,0.666,8,16
5,-3.235,1.125,2,16
5,-0.491,1.312,1,17
5,-2.049,2.197,8,17
5,-1.412,0.786,13,17
5,-1.098,1.946,2,13
5,-0.607,0.246,17,19
5,-2.599,2.881,15,2
5,-0.685,0.043,5,2
5,-3.310,0.180,18,2
5,-2.614,0.518,10,2
5,-1.924,1.036,3,4
5,-1.490,0.795,17,18
5,-1.093,0.574,3,5
5,-1.357,1.523,0,1
5,-0.755,2.046,8,20
5,-1.776,1.086,13,20
5,-2.572,2.765,11,10
5,-1.098,1.946,2,26
5,-2.555,1.168,6,14
5,-2.941,4.435,13,24
4,-3.442,0.000,18,6
4,-1.909,1.933,5,0
4,-1.043,2.021,18,0
4,-3.348,1.450,8,11
4,-4.224,0.885,0,11
4,-2.666,2.029,9,7
4,-2.209,0.850,11,7
4,-2.762,1.088,9,9
4,-5.007,3.676,0,12
4,-3.615,1.095,3,23
4,-1.794,0.842,8,13
4,-1.249,1.737,3,13
4,-0.302,1.169,16,2
4,-2.108,1.043,9,4
4,-2.788,1.602,10,4
4,-2.303,0.000,18,18
4,-2.249,2.053,7,5
4,-1.673,1.276,1,20
4,-1.772,0.974,17,20
4,-3.068,2.310,9,3
4,-2.920,2.659,0,3
4,-0.837,0.188,14,3
4,-2.382,0.575,0,10
4,0.035,1.543,1,26
4,-2.925,2.831,8,26
4,-2.064,0.894,17,14
4,-1.689,0.626,15,24
4,-4.474,0.452,8,24
4,-4.045,1.894,2,24
4,-3.431,2.288,6,27
3,-2.605,0.221,18,8
3,-3.149,2.898,13,15
3,-0.680,0.046,5,6
3,-0.121,0.496,6,6
3,-2.122,1.567,12,0
3,-4.389,0.549,7,11
3,-4.682,0.000,10,11
3,-3.599,1.468,3,11
3,-1.072,0.201,17,11
3,-1.775,2.699,10,7
3,-3.830,2.631,0,9
3,-2.219,1.229,1,12
3,-8.112,1.734,8,12
3,-3.707,1.805,3,12
3,-1.874,0.930,17,12
3,-0.881,0.160,3,16
3,-3.767,1.707,5,17
3,-3.092,1.662,8,23
3,-2.293,4.032,6,2
3,-2.310,1.339,3,18
3,0.424,0.000,10,1
3,-1.836,0.389,6,20
3,-2.312,1.682,15,3
3,-2.762,0.981,6,3
3,-1.985,0.252,17,22
3,-4.604,0.000,9,10
3,0.193,0.993,15,10
3,-0.335,3.991,14,10
3,-2.569,0.883,1,14
3,-2.587,1.900,10,14
3,-3.802,0.000,13,21
3,-2.599,0.000,3,21
2,-1.561,0.149,7,8
2,-1.068,3.248,10,8
2,-2.074,0.210,6,8
2,-3.618,0.358,10,15
2,-5.009,2.568,17,15
2,0.337,2.198,0,6
2,-3.747,1.746,7,6
2,-6.289,0.000,14,11
2,-2.508,0.000,14,7
2,-1.114,2.291,18,7
2,-1.929,0.234,6,7
2,-4.235,1.275,10,12
2,-1.447,0.000,9,16
2,-1.956,0.000,12,16
2,0.000,0.000,10,17
2,-0.100,1.492,3,17
2,-1.456,1.796,6,17
2,-5.078,0.126,0,23
2,-4.093,0.273,7,23
2,-4.038,3.185,14,23
2,-4.748,0.256,6,23
2,-3.125,2.301,5,13
2,0.424,0.000,10,13
2,-1.189,1.418,6,13
2,-1.694,0.586,1,19
2,-3.211,0.509,13,19
2,-1.118,3.319,10,19
2,-2.802,2.329,3,19
2,0.205,0.000,11,19
2,-2.959,0.000,6,19
2,2.365,0.313,14,2
2,-3.178,2.226,5,4
2,3.390,0.000,18,4
2,0.382,0.000,0,18
2,-1.515,0.000,5,5
2,1.342,0.000,10,5
2,-4.707,1.954,7,1
2,-1.466,0.000,12,1
2,-0.529,0.000,11,1
2,-1.732,0.390,7,20
2,-3.178,2.226,5,3
2,0.155,2.092,0,22
2,-2.274,3.216,3,22
2,-2.603,0.915,12,22
2,-1.364,0.143,11,22
2,-1.068,0.000,10,10
2,-3.125,2.301,5,26
2,0.000,0.000,0,26
2,-0.133,0.435,3,26
2,-3.554,4.763,6,26
2,-4.302,0.000,0,14
2,-0.034,1.506,14,14
2,-2.440,2.849,9,24
2,-5.833,0.000,10,24
2,0.041,2.029,1,27
2,2.747,0.000,0,27
2,-1.585,0.263,2,27
2,0.165,0.000,15,21
2,-7.165,0.000,0,21
2,-2.750,0.000,7,21
2,-4.955,1.243,10,21
1,-2.938,,14,8
1,-0.994,,12,8
1,-2.474,,1,15
1,-5.243,,18,15
1,-6.466,,11,15
1,-2.606,,10,6
1,-0.943,,12,6
1,-6.947,,1,11
1,-0.062,,15,7
1,-4.162,,7,7
1,-4.162,,7,9
1,-1.763,,6,9
1,-4.328,,9,12
1,-0.674,,14,12
1,-3.733,,11,12
1,-2.210,,17,16
1,0.000,,16,17
1,-6.947,,1,23
1,-5.206,,18,23
1,-4.682,,10,23
1,-1.304,,17,23
1,-5.354,,12,23
1,-0.833,,9,13
1,0.239,,9,19
1,-2.938,,14,19
1,-0.943,,12,2
1,-4.302,,0,4
1,-3.250,,12,4
1,-6.093,,1,18
1,-3.077,,16,18
1,-2.639,,14,18
1,-5.074,,11,18
1,-1.055,,6,18
1,-0.994,,15,5
1,2.913,,14,5
1,-2.783,,12,5
1,-0.062,,15,1
1,-0.994,,15,20
1,0.506,,18,20
1,1.342,,10,20
1,-2.783,,12,20
1,-1.005,,11,20
1,-4.162,,7,3
1,-2.618,,12,3
1,-0.915,,7,22
1,-2.735,,18,22
1,-6.383,,6,22
1,0.424,,10,26
1,-2.540,,9,14
1,-8.459,,8,14
1,-1.860,,7,14
1,-0.696,,3,14
1,-5.263,,11,14
1,-5.180,,16,24
1,-7.165,,0,24
1,-2.750,,7,24
1,-3.878,,3,24
1,-6.397,,6,24
1,-5.849,,1,21
