mentions_count,tone_avg,tone_std,source_index,person_index
135,-1.092,0.416,13,1
70,-2.041,2.049,13,0
62,-1.187,0.567,13,5
48,-1.791,1.877,2,0
27,-2.012,1.417,17,0
24,-3.645,2.010,6,2
22,-1.394,0.813,13,10
21,-2.266,2.573,2,2
20,-1.936,2.333,1,0
18,-0.695,1.409,13,4
18,-1.419,2.052,6,0
17,0.248,2.572,9,0
14,-2.381,0.000,1,16
14,-2.377,1.441,13,9
13,-1.111,1.056,13,3
13,-1.728,0.856,2,3
13,-5.203,1.907,2,14
13,-2.938,1.582,2,8
13,0.192,2.124,8,0
12,-1.462,0.828,13,7
12,-2.415,1.312,11,7
12,-1.480,0.496,8,4
12,-2.634,1.544,13,11
12,-0.165,0.000,0,22
11,-0.346,0.877,8,9
11,-1.509,1.917,13,2
10,-3.718,0.699,3,21
9,-1.680,1.924,9,4
9,-1.344,1.256,13,6
9,-1.820,3.455,7,23
9,-0.910,1.063,6,17
9,-2.517,1.635,13,15
8,0.979,2.000,9,3
8,-2.727,1.915,17,3
8,-0.806,3.200,6,3
8,-3.627,2.004,6,8
8,-2.630,2.317,11,4
8,-2.863,1.484,6,4
8,-2.948,1.706,3,0
8,-1.054,2.119,17,6
8,-1.065,1.022,8,17
8,-4.778,2.474,8,2
7,-4.314,1.318,13,21
7,-0.604,2.398,8,3
7,-5.029,2.560,8,8
7,-0.432,3.528,8,12
7,-2.734,1.206,0,12
7,-3.101,3.214,14,0
7,0.352,1.064,8,6
7,-0.832,1.521,8,11
7,-4.426,0.235,8,13
7,-0.714,1.555,10,28
7,-5.136,2.635,18,2
6,-1.449,2.550,17,24
6,-2.997,2.443,3,3
6,-3.567,0.100,13,27
6,-3.593,1.712,14,7
6,-2.694,2.257,2,16
6,-4.774,0.042,8,14
6,-2.338,2.937,3,12
6,-4.097,2.908,0,0
6,-1.719,2.794,7,0
6,-2.444,1.544,11,0
6,-2.709,1.248,2,11
6,-6.726,0.000,7,13
6,-3.784,1.051,2,19
6,-1.813,3.314,17,18
6,0.141,1.332,2,18
6,-4.134,0.000,13,26
6,-3.096,1.913,6,28
6,-4.122,0.986,1,2
5,-3.602,0.000,12,3
5,-4.025,0.908,9,16
5,-6.249,1.256,11,14
5,-1.585,1.286,11,9
5,-1.777,0.370,16,4
5,-1.682,3.361,2,4
5,-1.048,2.559,3,6
5,-1.816,1.275,2,6
5,-5.092,1.937,13,13
5,-3.156,0.000,7,22
5,-1.622,2.351,11,20
5,-4.607,1.338,2,15
4,-0.586,0.656,17,10
4,-0.385,2.927,11,10
4,-2.390,1.906,2,7
4,-2.791,0.026,6,9
4,-0.626,2.850,17,12
4,-2.650,0.343,13,25
4,-3.105,1.023,17,25
4,-0.949,2.916,9,6
4,-1.152,1.717,1,6
4,1.737,3.546,7,6
4,-3.158,2.610,13,23
4,-3.237,0.269,11,5
4,-5.378,0.000,0,13
4,-4.789,0.682,13,19
4,-4.584,0.000,8,26
4,-3.183,0.765,13,20
4,-2.612,2.720,2,20
4,-3.102,1.093,16,2
4,-0.218,1.987,3,2
3,-1.061,3.811,8,24
3,-0.321,0.677,11,24
3,-2.191,0.264,14,3
3,-3.941,0.579,11,3
3,-3.944,0.000,8,27
3,-4.096,0.000,12,27
3,-1.084,0.000,2,27
3,-5.969,0.000,9,7
3,-3.933,3.451,10,7
3,-2.952,1.575,13,14
3,2.057,1.378,9,9
3,0.500,0.993,1,9
3,-3.417,1.093,16,8
3,-4.141,0.000,18,8
3,-1.015,0.496,0,4
3,-1.872,1.752,10,4
3,-2.389,3.952,10,12
3,-3.640,1.341,12,0
3,-2.051,0.000,8,25
3,-2.595,0.000,11,25
3,-1.635,3.886,9,11
3,-2.264,1.420,11,11
3,-4.979,0.000,16,13
3,1.015,0.000,0,17
3,-2.130,0.000,13,17
3,-5.600,0.000,7,19
3,-1.833,0.723,11,19
3,-1.369,1.845,11,18
3,-4.905,0.724,11,26
3,-0.656,0.000,16,28
3,-9.084,6.348,14,2
3,-4.734,2.559,10,2
2,-2.878,0.000,11,21
2,-1.595,2.255,0,24
2,-4.565,0.000,3,24
2,3.502,0.819,2,24
2,0.208,0.000,7,3
2,-0.358,2.141,10,3
2,-0.242,0.000,8,10
2,0.541,0.000,6,10
2,-0.879,2.155,2,10
2,-4.003,0.400,1,27
2,-0.886,0.399,1,7
2,-2.067,0.430,8,7
2,-2.996,0.855,3,7
2,-0.914,0.928,17,9
2,-4.927,1.707,1,8
2,-5.773,3.675,7,8
2,-3.567,0.130,13,8
2,-5.805,2.493,10,8
2,-1.744,2.467,14,4
2,-3.338,0.000,1,12
2,0.068,0.096,11,12
2,6.964,0.000,6,12
2,0.191,2.548,16,0
2,-1.903,0.690,3,25
2,-0.865,4.258,6,6
2,-2.093,1.466,3,23
2,-2.933,0.000,17,13
2,-5.661,0.076,11,13
2,-2.298,2.396,1,19
2,-2.004,0.000,6,22
2,-3.027,0.667,13,18
2,-6.222,0.000,1,26
2,-2.761,1.499,2,26
2,-3.990,0.057,1,20
2,-1.202,3.414,17,20
2,-1.571,0.000,17,2
2,-4.388,4.554,1,15
2,-3.295,4.953,7,15
2,-2.316,1.054,17,15
2,-2.150,0.874,11,15
2,-1.668,3.123,6,15
1,-1.763,,8,21
1,1.415,,1,24
1,0.784,,1,3
1,1.089,,16,3
1,1.034,,0,3
1,1.713,,18,3
1,-1.408,,1,10
1,-3.582,,7,10
1,0.741,,10,10
1,-2.638,,6,27
1,-3.582,,7,7
1,-3.395,,18,7
1,-6.845,,6,14
1,-3.395,,18,9
1,0.000,,10,9
1,-12.676,,14,8
1,-1.571,,17,8
1,-4.096,,12,8
1,-2.086,,2,1
1,-0.603,,1,4
1,-2.391,,3,4
1,-3.498,,13,12
1,4.082,,2,12
1,-2.417,,18,0
1,-1.423,,10,0
1,-1.423,,10,25
1,-3.876,,6,25
1,-1.872,,10,6
1,-3.590,,1,11
1,-3.395,,18,11
1,-1.423,,10,11
1,-1.415,,3,11
1,-1.571,,17,11
1,-3.876,,6,11
1,1.788,,16,23
1,-5.114,,18,23
1,-1.099,,11,23
1,-4.208,,2,23
1,-3.590,,1,5
1,-2.086,,2,5
1,-7.389,,9,13
1,-4.949,,1,13
1,-8.182,,10,13
1,-3.184,,3,13
1,-2.967,,2,13
1,0.829,,7,17
1,-4.691,,8,19
1,-6.516,,0,19
1,-5.299,,3,19
1,-2.033,,6,19
1,2.853,,9,18
1,-2.371,,8,18
1,-3.582,,7,18
1,-3.827,,10,18
1,-0.348,,6,18
1,-1.221,,6,26
1,-5.969,,9,20
1,-2.051,,8,20
1,-3.395,,18,20
1,-4.049,,3,20
1,-3.876,,6,20
1,-2.459,,7,28
1,-8.372,,7,2
1,-4.096,,12,2
1,-5.969,,9,15
1,-2.051,,8,15
1,-1.423,,10,15
