mentions_count,tone_avg,tone_std,source_index,person_index
64,-3.182,2.923,13,0
44,-2.583,2.233,2,0
26,-3.925,3.074,0,0
25,-1.779,0.858,18,5
21,1.832,1.909,14,14
20,-1.624,2.138,1,0
19,-1.548,1.448,13,1
16,-2.945,2.589,9,0
16,-1.848,2.086,17,0
15,-1.763,0.500,18,27
15,-6.061,2.299,10,18
12,-1.427,1.370,13,3
11,-2.094,1.963,2,3
11,-2.885,0.000,1,1
11,-1.221,1.612,2,2
10,-1.439,1.821,13,4
10,-3.379,0.498,2,19
10,0.381,0.980,16,22
9,-1.709,1.484,9,1
9,-1.273,0.626,10,10
9,-1.261,0.261,17,2
9,-3.026,1.307,13,8
8,-2.559,1.193,2,1
8,-2.873,1.460,8,0
8,-1.879,2.420,10,0
8,-2.141,0.481,13,2
8,-1.349,0.000,13,16
8,-1.921,1.216,1,7
7,-0.974,3.186,3,0
7,-2.054,2.732,1,6
7,-2.997,2.761,2,11
7,0.248,0.878,16,10
7,-4.572,2.775,13,13
7,-3.009,1.155,2,13
7,-3.241,0.882,1,2
7,-3.853,1.893,13,20
7,-2.524,0.000,13,23
6,-1.446,0.016,10,1
6,-2.819,0.962,2,26
6,-1.457,2.459,2,6
6,-4.401,3.725,18,15
6,0.867,0.000,18,10
6,-0.969,3.944,9,2
5,-1.827,2.946,3,3
5,-3.380,2.357,15,0
5,0.178,2.004,18,0
5,-2.293,1.060,13,12
5,-1.774,0.783,17,12
5,-3.547,0.653,2,12
5,-1.443,0.016,10,4
5,-2.580,0.854,2,25
5,-6.698,1.767,2,20
5,-5.124,0.000,2,16
4,-2.471,2.909,9,3
4,-0.807,1.605,1,3
4,-0.181,4.713,14,0
4,-1.832,2.111,2,17
4,-1.991,3.892,13,6
4,-2.121,2.049,2,15
4,-0.632,1.100,13,9
4,-3.375,0.554,3,12
4,-3.158,0.597,11,12
4,0.560,0.000,14,4
4,-1.251,2.335,3,11
4,-2.939,1.168,8,2
4,-0.124,2.394,14,2
4,-3.594,0.000,3,2
4,-3.991,0.000,1,20
4,-2.404,3.021,14,7
4,-0.822,2.215,18,7
4,1.027,0.000,9,23
4,-2.308,0.000,15,23
4,-1.620,0.866,10,22
4,-2.481,2.174,2,8
3,-3.349,1.547,6,3
3,-0.479,0.000,3,1
3,-3.006,0.622,11,0
3,-1.751,1.429,8,6
3,0.209,1.584,18,6
3,-5.370,2.788,9,15
3,-4.389,0.000,15,5
3,-1.320,2.295,9,9
3,-2.156,1.732,8,9
3,-2.664,1.309,7,9
3,-3.749,1.287,2,9
3,-0.742,1.694,9,4
3,-6.164,1.325,18,11
3,-0.261,0.000,10,11
3,-2.650,1.306,17,21
3,-3.278,2.012,1,24
3,-2.263,1.270,17,24
3,-2.289,1.195,11,13
3,-3.567,0.489,3,19
3,-6.110,0.000,8,16
3,-0.912,0.000,0,16
3,-4.886,0.000,10,7
3,-5.672,4.412,18,8
2,-4.011,1.042,15,3
2,-3.845,1.500,8,3
2,-1.211,2.245,0,3
2,-1.908,0.027,7,3
2,-1.098,0.000,10,3
2,-3.960,1.869,17,3
2,-1.778,1.574,11,3
2,-1.014,0.000,8,1
2,-0.578,0.000,18,1
2,-4.914,0.518,2,18
2,-1.179,0.525,8,17
2,-1.316,1.245,13,17
2,-3.730,2.716,3,17
2,-1.906,1.035,17,17
2,-0.332,0.470,11,17
2,-3.824,0.000,8,26
2,-2.614,0.000,3,26
2,-5.763,1.623,11,26
2,-3.644,0.000,6,26
2,-0.516,1.037,3,6
2,-2.769,0.490,17,6
2,-2.815,1.831,8,15
2,-1.345,1.516,13,15
2,-4.556,0.000,7,5
2,-3.800,1.760,1,9
2,-2.515,2.138,11,9
2,-0.578,0.000,18,4
2,-0.479,0.000,3,4
2,0.704,0.000,8,11
2,-5.565,4.130,7,11
2,-5.425,0.000,1,21
2,-4.333,1.532,7,21
2,-2.450,0.000,13,21
2,-6.119,0.000,6,21
2,-3.386,3.941,2,21
2,-2.667,0.000,1,25
2,-3.824,0.000,8,25
2,-2.614,0.000,3,25
2,-1.174,0.000,17,25
2,-5.763,1.623,11,25
2,-3.644,0.000,6,25
2,3.920,0.538,14,24
2,-2.802,1.887,13,24
2,-0.578,0.000,18,24
2,-1.954,1.642,11,24
2,-7.458,1.817,2,24
2,-3.356,0.000,7,13
2,-2.958,0.900,3,13
2,0.000,0.000,0,2
2,-3.868,0.000,15,20
2,-4.609,0.167,13,19
2,3.529,0.000,14,16
2,-3.126,0.325,7,7
2,-0.743,0.000,13,7
2,-2.617,0.218,2,7
2,-0.662,0.000,14,23
2,0.867,0.000,18,22
2,-5.153,0.156,9,8
2,-4.069,0.000,8,8
2,-4.333,1.532,7,8
2,-2.145,1.373,17,8
1,-4.389,,15,27
1,-4.556,,7,27
1,-1.620,,18,3
1,-1.038,,12,3
1,-1.864,,15,1
1,-1.243,,0,1
1,0.560,,14,1
1,-1.174,,17,1
1,-3.810,,16,18
1,-1.606,,3,18
1,-2.896,,7,0
1,-4.092,,12,0
1,-0.688,,15,17
1,-2.556,,1,17
1,-0.625,,0,17
1,-4.175,,7,17
1,-1.038,,12,17
1,-0.992,,6,17
1,-2.667,,1,26
1,-1.875,,10,26
1,-1.174,,17,26
1,-3.115,,11,6
1,1.271,,6,6
1,-3.543,,1,15
1,-4.175,,7,15
1,-5.651,,3,15
1,1.887,,12,15
1,-1.003,,11,15
1,-0.625,,0,9
1,-5.687,,10,9
1,-2.639,,17,9
