mentions_count,tone_avg,tone_std,source_index,person_index
58,-3.299,1.992,2,2
56,-2.934,1.932,2,0
55,-2.598,2.046,2,1
52,-1.656,1.197,17,1
48,-2.733,2.530,13,1
46,-2.784,2.965,8,0
46,-2.587,1.620,13,2
42,0.391,0.577,7,13
40,-2.765,2.452,1,1
40,-1.985,0.664,3,16
39,-2.448,1.556,13,0
36,-2.761,2.443,11,0
35,-3.025,3.284,8,2
33,-2.620,2.459,11,2
29,-2.502,2.428,3,0
29,-2.237,1.749,17,0
27,-2.374,1.995,0,0
27,-2.139,1.963,3,2
27,-1.897,1.506,3,1
26,-2.292,3.289,8,1
25,-3.140,1.333,13,3
25,-2.201,1.966,6,1
25,0.312,0.348,8,8
24,-2.614,3.222,9,1
23,-2.413,1.097,13,5
23,-2.798,1.784,2,6
22,-2.078,1.589,17,2
21,-1.783,0.516,3,15
21,-0.334,0.885,5,3
20,-2.153,2.811,1,2
19,-4.187,0.000,8,15
19,-3.192,2.407,1,0
19,-1.845,2.089,8,4
18,0.745,0.097,16,12
18,-3.888,3.841,14,0
18,-3.828,2.067,6,0
18,-2.339,1.938,2,4
17,-2.110,1.463,0,2
16,-1.992,1.277,3,6
16,-2.670,2.572,9,0
16,-1.728,1.500,18,0
14,-0.938,0.859,2,3
14,-1.219,1.089,16,1
14,-2.597,1.464,11,11
13,-1.657,1.616,17,24
13,-3.223,1.435,8,7
12,-2.489,1.622,17,18
12,0.990,0.054,1,12
12,-3.321,2.671,9,2
12,-3.242,4.197,14,2
12,-2.005,1.173,17,4
12,-1.259,1.610,17,25
12,-2.585,1.742,17,22
11,-1.905,0.925,17,6
11,-3.826,0.595,16,3
11,-1.827,1.200,17,7
11,-2.541,2.097,0,1
10,-3.139,1.560,1,5
10,-3.995,1.462,2,5
10,-1.188,1.525,3,4
9,-2.286,0.551,8,26
9,-4.099,1.920,6,2
9,-2.334,1.832,13,7
9,-1.339,1.244,8,27
9,-3.082,1.724,14,1
9,4.192,2.390,1,10
9,0.109,0.645,16,10
9,-3.300,1.581,13,14
9,-1.461,2.053,2,14
8,-1.529,1.477,18,2
8,-2.778,2.139,1,7
8,-3.141,2.405,11,7
8,-1.184,1.167,2,21
8,-2.749,1.355,13,9
8,-3.140,1.515,8,17
8,-2.391,1.408,11,4
8,-0.166,4.720,6,10
8,-1.640,0.824,17,19
8,1.591,0.532,1,8
8,-2.976,1.870,17,11
7,-4.897,2.693,8,18
7,-5.501,3.468,14,5
7,-2.444,1.088,17,5
7,2.712,1.040,2,12
7,-1.901,0.140,0,3
7,-1.826,0.000,12,3
7,-3.423,1.200,2,7
7,-2.609,1.787,8,9
7,-4.303,1.662,2,9
7,-1.880,0.623,13,17
7,-2.084,1.453,13,4
7,-0.251,0.730,1,20
7,0.140,2.165,2,10
7,-2.485,2.455,13,23
7,-1.323,2.310,11,14
6,-3.245,3.654,8,24
6,-2.414,2.181,8,5
6,-1.983,2.301,3,5
6,-3.371,2.305,11,5
6,-1.306,0.122,6,12
6,-1.246,1.482,7,2
6,-1.544,0.675,17,21
6,-1.827,0.611,18,9
6,-2.336,1.596,11,1
6,-1.351,0.000,13,20
6,3.599,0.000,8,10
6,-3.069,2.053,11,23
6,-2.873,1.172,11,19
6,1.876,0.000,10,8
6,-0.148,0.692,2,8
6,-3.026,1.712,8,11
5,-7.110,1.473,2,24
5,-3.872,0.484,0,5
5,-3.589,3.605,13,6
5,-3.783,0.646,16,0
5,-1.496,1.510,7,0
5,-0.260,0.000,9,26
5,-3.545,0.334,11,26
5,-2.444,1.381,12,2
5,-0.743,0.179,13,21
5,-4.721,1.300,17,17
5,-1.780,2.056,7,1
5,-1.612,2.708,1,4
5,-2.843,2.923,6,4
5,0.619,1.919,16,20
5,-2.549,0.455,17,23
5,-1.870,1.700,13,19
5,-0.648,1.141,8,25
5,-0.526,0.367,11,25
5,-3.630,1.935,13,11
5,-4.290,2.997,2,11
5,-0.586,0.000,0,22
4,-2.152,2.273,2,18
4,-3.665,0.681,16,5
4,-1.703,0.748,18,5
4,-1.549,1.144,1,6
4,-0.536,0.770,8,6
4,-1.226,2.192,6,6
4,-1.920,0.000,9,3
4,-2.552,1.578,12,0
4,-3.370,0.590,16,2
4,-3.393,2.504,6,7
4,-3.474,0.000,18,21
4,-3.827,0.547,0,9
4,-3.264,2.176,12,1
4,-1.696,2.078,9,4
4,-2.360,0.670,3,20
4,-1.227,1.774,2,20
4,2.415,0.000,13,10
4,-3.344,0.818,8,23
4,-2.394,0.499,2,23
4,-5.667,3.488,2,19
4,-1.436,2.682,1,14
4,1.322,0.000,18,8
4,-3.736,3.605,1,11
3,-3.909,2.492,9,18
3,-3.513,2.151,9,6
3,-1.319,0.000,18,3
3,-1.263,0.000,11,3
3,-1.251,1.888,13,26
3,-0.630,1.277,5,2
3,-2.404,2.405,10,2
3,-0.770,1.175,5,7
3,-2.518,1.665,11,21
3,-4.023,0.512,1,9
3,-3.758,0.392,3,9
3,-3.396,2.923,1,27
3,-1.887,0.258,13,27
3,-2.321,1.347,7,17
3,-3.083,0.682,11,17
3,-5.395,3.600,5,1
3,-2.926,3.152,10,1
3,-2.633,3.566,7,4
3,0.552,0.000,7,20
3,1.075,0.000,10,10
3,2.531,5.042,3,10
3,-1.941,2.154,8,14
3,-1.525,1.506,3,14
3,-1.548,0.655,17,14
3,-3.652,3.557,6,11
3,-3.557,0.000,3,22
2,-2.120,0.459,10,24
2,-4.965,0.000,3,24
2,-3.269,1.353,11,24
2,-4.348,0.000,13,18
2,-3.557,0.000,3,18
2,-6.566,0.000,8,3
2,-0.769,1.088,14,3
2,-0.999,1.565,5,0
2,-2.734,3.304,10,0
2,-2.831,0.739,17,26
