mentions_count,tone_avg,tone_std,source_index,person_index
85,-0.457,0.096,6,3
46,1.847,0.000,6,5
45,-1.018,1.566,6,0
43,-1.521,1.802,13,0
42,0.404,1.567,6,1
37,-1.834,2.123,2,0
32,-3.015,2.001,11,14
31,-0.341,0.356,6,10
28,-0.742,0.353,18,17
25,-0.389,0.000,6,11
24,-2.166,0.233,6,19
22,-1.975,2.474,11,1
21,-0.956,0.000,6,23
21,-0.438,0.000,6,27
20,-2.044,2.385,11,2
20,-2.319,2.496,1,0
19,-1.156,1.348,17,0
17,-2.004,2.997,0,0
16,-4.519,2.008,13,20
15,-0.124,1.826,6,2
14,-2.590,1.235,7,2
14,1.028,2.877,0,1
14,-1.287,1.239,6,9
13,-1.896,2.525,9,0
12,-1.457,2.666,2,4
12,0.567,2.017,1,1
12,-2.026,1.375,7,1
12,-2.308,2.629,11,15
11,-3.025,2.757,8,0
11,2.546,0.087,8,1
11,-0.836,1.420,2,1
10,-0.520,3.381,0,2
9,-1.971,2.200,13,4
9,-2.309,2.514,14,0
9,-3.078,0.000,2,22
8,-2.965,1.429,8,24
8,-2.605,1.981,13,8
8,-1.149,1.471,2,8
8,-0.876,3.994,0,15
8,-4.118,2.636,13,6
8,-3.880,0.805,2,6
8,-4.081,3.780,13,7
8,-0.812,0.983,2,13
8,-6.805,1.463,6,22
7,0.363,0.000,18,21
7,-1.372,0.557,2,2
7,-1.738,1.860,11,0
7,-1.563,1.788,13,9
7,-2.952,1.155,8,6
7,-2.987,4.108,3,6
7,-5.652,1.899,11,7
7,-3.404,2.423,2,7
7,-3.052,1.215,1,12
7,-3.519,2.196,13,12
7,-3.437,2.526,11,12
7,-0.540,0.451,13,13
7,-3.329,2.411,13,16
6,-0.588,2.087,2,21
6,-0.369,0.001,13,25
6,-0.774,1.109,2,25
6,2.569,0.094,8,2
6,-1.091,0.079,17,1
6,-1.725,1.447,1,6
6,-0.625,1.084,2,26
6,-0.750,2.286,1,16
5,5.507,2.438,8,4
5,-1.428,2.031,17,4
5,-0.410,0.877,13,21
5,-0.230,1.323,1,2
5,-1.613,1.241,18,0
5,-0.728,2.882,6,8
5,-1.844,2.161,16,1
5,-4.704,2.826,1,7
5,-3.103,0.000,1,13
5,-0.752,0.898,8,13
5,-3.310,3.744,7,16
4,-3.362,2.353,9,4
4,-0.837,2.112,1,4
4,-1.659,2.570,12,0
4,-4.163,0.958,10,8
4,-3.120,1.408,11,8
4,2.526,0.086,8,18
4,-3.343,0.000,7,18
4,-1.119,1.946,11,18
4,-1.154,0.000,8,26
4,-1.628,0.000,8,22
3,-2.530,1.916,2,20
3,2.521,0.000,0,4
3,0.000,0.000,18,4
3,5.555,2.132,11,4
3,-0.670,0.000,12,24
3,-3.103,0.000,1,25
3,-2.490,0.000,12,2
3,-4.793,2.511,7,8
3,-1.687,2.900,17,8
3,-2.490,0.000,12,1
3,-0.995,0.414,2,15
3,3.161,0.000,13,18
3,-5.343,0.937,8,9
3,-2.183,1.343,2,9
3,-0.550,1.825,17,6
3,-4.877,3.989,11,6
3,-3.103,0.000,1,26
3,-0.361,0.015,13,26
3,-1.599,0.000,0,7
3,-0.762,0.290,17,7
3,1.418,1.228,14,12
3,-3.865,2.140,2,12
3,-0.929,0.000,17,13
3,-2.519,0.000,18,16
3,-3.133,1.769,11,16
3,0.356,3.151,2,16
3,0.448,0.000,16,5
2,-1.950,0.000,1,20
2,-3.720,1.368,3,20
2,-2.147,0.443,8,21
2,-1.151,0.432,1,24
2,-2.462,1.049,13,24
2,0.000,0.000,10,24
2,-3.505,0.000,11,24
2,-1.459,0.176,2,24
2,-0.150,1.420,8,25
2,-3.343,0.000,7,25
2,-0.583,0.000,9,2
2,-3.422,0.000,16,2
2,-1.026,0.137,17,2
2,-3.581,0.834,10,0
2,-0.583,0.000,9,1
2,-1.613,0.000,14,1
2,1.508,0.000,10,1
2,0.000,0.000,1,11
2,-0.929,0.000,17,11
2,-0.362,0.000,11,11
2,1.218,0.000,2,11
2,-0.678,0.355,17,15
2,-2.653,0.000,6,15
2,-1.197,0.000,1,18
2,1.018,1.439,0,18
2,1.508,0.000,10,18
2,-1.236,2.417,6,18
2,-1.055,0.592,2,18
2,-0.563,0.000,9,9
2,-6.769,0.024,0,9
2,-3.894,0.328,7,9
2,-2.380,0.197,18,6
2,-4.137,2.567,10,6
2,-0.929,0.000,17,26
2,-3.313,0.000,9,7
2,-6.731,1.360,14,7
2,-4.439,0.000,18,7
2,-1.881,0.696,3,7
2,1.241,0.000,10,19
2,-3.343,0.000,7,13
2,-3.441,0.000,0,22
1,-4.274,,8,20
1,-3.483,,10,20
1,-4.427,,11,20
1,-4.171,,10,4
1,-1.500,,3,4
1,0.577,,6,4
1,-2.644,,1,21
1,-1.979,,7,21
1,-2.326,,14,21
1,-2.113,,11,21
1,-1.661,,7,10
1,-0.977,,10,10
1,-1.242,,2,10
1,-3.788,,11,25
1,1.429,,6,25
1,1.508,,10,2
1,-3.422,,16,0
1,0.394,,3,0
1,1.146,,8,8
1,-6.786,,0,8
1,-0.254,,18,8
1,-1.376,,12,8
1,-1.197,,1,15
1,2.483,,8,15
1,-2.490,,12,15
1,-0.583,,9,18
1,-1.124,,17,18
1,-2.490,,12,18
1,-3.422,,16,9
1,-5.515,,10,9
1,-2.752,,3,9
1,-1.309,,0,6
1,-2.676,,6,6
1,2.521,,0,26
1,-3.483,,10,26
1,0.577,,6,26
1,-3.022,,18,3
1,-9.396,,2,3
1,-3.483,,10,7
1,-11.111,,6,7
1,-1.599,,0,12
1,-7.692,,7,12
1,-4.439,,18,12
1,-4.171,,10,12
1,-2.267,,3,12
1,-0.929,,17,12
1,-3.788,,11,13
1,1.429,,6,13
1,-0.427,,17,16
