mentions_count,tone_avg,tone_std,source_index,person_index
264,-1.793,0.000,0,1
144,0.861,0.707,6,3
132,-0.279,0.000,6,4
119,-2.687,0.000,6,2
109,1.402,0.299,6,5
80,-3.293,0.609,6,9
68,-2.226,2.680,2,0
66,-2.703,2.239,13,0
63,0.456,0.000,6,15
59,-2.767,0.390,6,18
57,0.376,0.000,6,7
50,-1.559,1.943,17,0
45,2.910,0.000,6,23
44,-3.293,0.613,6,24
37,-1.332,2.754,9,0
35,-2.227,2.645,6,0
35,-3.764,2.300,13,6
33,-2.049,2.293,1,0
30,-2.061,2.108,0,0
24,-2.753,1.258,2,27
23,-3.874,0.000,6,21
21,-1.744,3.337,8,0
18,-3.559,2.673,13,8
18,-2.397,2.726,2,8
18,-2.189,1.480,1,19
17,-3.050,2.266,13,13
15,-1.123,2.049,8,10
15,-0.390,1.992,17,10
15,-2.446,2.930,14,0
15,-3.242,1.306,1,13
15,-4.517,1.762,2,11
15,-4.323,1.516,1,6
14,-0.589,2.986,13,12
14,-1.458,2.147,2,12
14,-1.574,2.135,13,14
14,-1.398,1.799,2,14
14,-1.108,1.793,1,22
14,-2.592,2.482,6,20
13,-1.256,2.314,2,10
13,-5.656,1.113,13,11
13,-3.728,1.972,11,6
12,-1.902,1.762,2,20
11,-3.236,2.740,13,16
10,-1.156,1.236,11,10
10,-1.039,1.430,17,14
10,1.673,0.000,6,26
10,-3.135,3.669,12,0
10,-1.615,1.547,2,22
10,1.673,0.000,6,25
10,-4.309,2.033,11,13
10,-4.342,1.975,2,13
10,-4.232,1.405,1,11
10,-3.444,1.788,1,17
10,-3.420,2.716,13,17
10,-1.542,2.333,1,16
10,-5.215,2.366,2,16
9,-0.175,0.446,16,12
9,-3.946,1.979,8,19
9,-1.880,1.214,17,11
9,-4.434,1.572,2,6
9,-2.946,0.818,17,17
8,-1.654,1.715,6,12
8,-1.043,0.967,0,14
8,-0.880,1.727,11,14
8,-2.569,0.837,11,22
8,-2.589,2.031,11,8
8,-2.655,1.571,8,13
8,-2.254,1.299,17,6
8,-5.324,2.648,14,17
7,-1.407,1.584,17,12
7,-0.984,1.159,1,10
7,-0.595,1.000,13,10
7,1.469,1.374,8,26
7,-2.116,2.283,16,0
7,-3.401,1.418,1,8
7,-2.685,1.280,13,7
7,-4.697,1.306,6,19
7,-3.646,2.103,2,19
7,-3.645,1.675,8,11
7,-4.514,2.291,11,11
7,-3.482,1.163,8,6
7,-2.495,0.905,8,20
7,-2.374,1.745,11,17
6,-0.685,2.784,9,12
6,-1.664,1.080,17,22
6,-3.316,2.331,8,8
6,-1.082,1.041,9,25
6,-2.224,1.339,7,21
6,-2.215,1.746,17,21
6,-5.387,0.000,1,2
6,-4.674,1.790,6,6
6,-2.424,2.407,17,16
5,1.385,0.342,0,26
5,-2.260,1.449,17,8
5,-3.550,0.000,1,27
5,-4.056,0.881,3,27
5,-2.476,2.810,13,25
5,-2.635,0.026,2,25
5,-3.322,1.657,2,21
5,-3.961,2.101,6,11
5,-1.433,1.283,18,20
5,-2.563,0.426,8,17
5,-4.614,2.148,2,17
5,-3.911,3.781,9,16
4,-3.149,1.285,1,12
4,0.064,0.317,6,14
4,-1.227,0.012,16,26
4,-1.220,0.000,13,26
4,-0.431,0.862,8,25
4,1.010,0.000,0,25
4,-1.505,0.000,12,25
4,-4.826,1.235,13,21
4,-6.260,2.978,0,2
4,-4.092,1.817,2,2
4,-3.670,3.888,0,6
4,-3.233,4.936,14,6
4,-2.540,1.014,1,20
4,-0.895,0.000,13,20
4,-5.174,2.645,0,17
4,-3.471,1.615,7,16
4,-2.661,1.142,6,16
3,-3.408,1.610,8,12
3,0.242,0.970,0,10
3,0.823,0.000,1,14
3,0.985,1.684,12,14
3,0.471,0.967,18,0
3,-3.881,0.170,10,0
3,-2.878,0.000,18,22
3,-0.841,3.147,9,8
3,0.758,3.549,16,8
3,-1.968,1.818,0,8
3,-4.415,0.000,9,7
3,-5.189,1.748,5,19
3,-4.219,1.061,10,19
3,-1.852,0.000,18,21
3,-2.503,1.968,0,13
3,-1.500,1.566,14,13
3,-4.548,1.933,18,2
3,-0.677,1.517,14,16
3,-3.732,0.928,11,16
2,-0.466,2.877,10,12
2,-1.920,0.000,12,12
2,-3.827,0.000,14,10
