mentions_count,tone_avg,tone_std,source_index,person_index
63,-1.727,2.502,2,0
57,-2.920,2.360,13,0
53,-1.986,2.217,17,0
30,-0.707,3.204,13,14
28,-2.564,2.846,6,0
27,-2.366,1.205,13,19
27,-3.440,2.288,1,0
26,-6.207,1.811,13,23
26,-1.770,2.366,8,0
26,-1.330,1.052,8,1
25,1.336,1.587,7,13
22,-2.285,2.285,2,5
22,0.102,1.225,2,2
19,-0.832,2.019,11,4
18,-1.928,3.287,2,1
16,-0.246,1.506,2,3
16,-5.074,2.567,2,7
15,-0.784,2.176,13,5
15,-4.121,3.905,9,0
15,-3.168,2.632,2,6
13,-0.645,2.621,14,0
13,-1.508,1.736,8,2
13,-0.846,1.240,17,4
12,-2.866,1.212,13,3
11,-2.157,0.348,5,3
11,-1.201,1.052,17,2
11,-1.127,0.687,2,4
10,-2.429,2.022,8,6
10,-1.854,1.914,11,6
10,-3.663,1.205,13,8
10,-3.251,2.318,9,10
10,-4.460,1.233,1,9
9,-1.160,0.000,0,18
9,-0.578,2.280,2,21
9,-3.075,1.385,13,1
9,-2.630,1.214,13,15
9,-4.296,2.487,11,22
9,-5.761,0.685,8,7
9,-4.233,2.216,2,8
9,-3.441,2.231,2,9
8,-1.399,1.024,17,3
8,-2.280,0.606,8,12
8,-2.819,1.585,6,12
8,-1.230,0.000,8,26
8,-0.842,1.122,16,20
8,0.720,0.009,13,11
8,2.310,1.583,17,11
8,-2.226,0.070,13,2
8,0.319,0.794,13,4
8,-2.927,2.656,17,8
8,0.395,1.076,2,27
8,-2.152,0.922,2,10
7,-1.592,1.327,17,5
7,-2.475,1.325,8,3
7,-1.559,3.521,0,0
7,-0.742,1.298,13,12
7,-3.509,1.150,2,17
7,-2.946,1.998,1,1
7,-4.190,3.080,11,1
7,-1.516,1.092,13,26
7,-6.922,2.073,8,16
7,-4.592,0.709,13,7
7,-3.150,2.554,11,8
7,-1.034,1.887,8,27
7,-3.997,2.582,13,10
6,-1.111,2.274,3,5
6,-1.260,1.536,13,21
6,-1.721,1.080,16,0
6,-0.590,2.053,3,0
6,-1.595,1.251,17,1
6,-1.226,2.068,1,6
6,-1.834,0.203,17,24
6,-3.516,0.535,2,24
6,1.018,2.624,16,15
6,-2.136,0.532,2,15
6,-1.484,1.062,11,2
6,-4.273,0.509,7,7
6,-3.171,2.394,11,9
5,-1.212,3.680,8,5
5,-0.851,0.502,11,3
5,-2.552,3.198,11,0
5,-7.676,6.889,18,25
5,-4.039,1.698,3,6
5,-5.128,2.464,2,16
5,-6.108,1.354,10,7
5,-1.907,2.726,8,8
5,-4.249,0.214,13,9
5,-2.511,2.370,6,9
4,-2.852,4.374,9,5
4,-2.493,2.314,1,5
4,-0.394,0.754,11,5
4,-0.915,2.137,8,21
4,-1.826,2.070,14,3
4,-0.299,1.654,6,3
4,-2.756,2.993,12,0
4,-5.933,0.000,13,25
4,-6.278,1.328,6,25
4,-1.848,0.527,13,6
4,-1.782,0.294,17,6
4,-4.251,0.663,13,24
4,-3.877,4.917,11,16
4,0.392,1.386,1,11
4,1.530,0.000,6,11
4,0.632,0.855,16,4
4,0.568,0.099,8,4
4,-0.326,0.951,3,4
4,-3.894,1.967,13,22
4,-5.455,1.256,2,22
4,-6.839,1.095,9,7
4,-3.900,1.143,6,8
3,-1.997,2.407,6,5
3,-4.772,0.000,1,18
3,-1.869,0.000,8,18
3,-1.497,1.753,2,18
3,-2.698,4.767,11,21
3,-1.569,0.000,1,3
3,-1.356,2.772,3,3
3,-1.975,0.355,5,0
3,0.574,0.455,18,0
3,-2.624,2.633,10,0
3,-0.677,1.523,2,12
3,-4.925,0.000,1,17
3,-5.792,0.000,8,17
3,-5.689,1.956,14,17
3,-2.857,1.673,11,17
3,-4.460,0.301,6,17
3,-7.137,0.263,2,25
3,-5.131,0.735,14,1
3,-2.094,0.542,17,16
3,-1.653,1.089,1,20
3,-1.797,0.388,13,20
3,-0.389,0.753,2,20
3,2.262,0.000,11,11
3,0.184,2.122,2,11
3,-1.981,0.526,1,2
3,-2.052,0.000,5,2
3,-1.705,2.645,7,2
3,-0.011,0.513,6,2
3,-1.917,0.004,1,4
3,-2.982,0.681,1,22
3,-4.631,1.143,6,7
3,-0.493,0.000,13,13
3,-2.130,1.981,7,10
2,-2.218,0.000,16,18
2,-3.073,0.000,13,18
2,0.000,0.000,18,18
2,1.149,0.000,0,21
2,-3.010,1.943,7,3
2,-0.005,3.002,1,12
2,-3.511,0.000,0,17
2,-4.844,0.000,13,17
2,-9.337,0.295,11,25
2,-3.896,3.381,9,1
2,-0.493,0.000,3,1
2,-1.921,0.000,1,26
2,-5.556,0.000,14,26
2,-3.508,1.467,3,26
2,-1.770,0.000,5,6
2,-3.174,0.767,7,6
2,-0.542,1.589,6,6
2,-4.052,1.456,1,24
2,-3.221,0.396,11,24
2,-5.058,0.211,1,16
2,-7.918,0.034,13,16
2,-6.208,2.159,6,16
2,-1.230,0.000,8,15
2,-4.290,1.328,10,15
2,-1.269,1.099,17,15
2,-1.299,0.000,17,20
2,0.507,0.000,12,20
2,-1.630,0.028,11,20
2,-1.232,0.547,6,20
2,0.966,0.000,10,11
2,-0.195,0.000,3,11
2,-1.106,3.288,14,2
2,-0.762,0.373,10,2
2,0.238,0.337,3,2
2,-7.143,0.000,14,4
2,-0.406,0.000,18,4
2,-0.627,1.709,6,4
2,-2.947,0.000,12,22
2,-4.237,5.992,3,7
2,-5.055,2.981,12,7
2,-7.520,2.592,11,7
2,-3.504,0.000,2,13
2,-5.003,0.111,1,8
2,-4.056,0.770,0,8
2,-1.470,6.364,14,8
2,0.720,0.012,13,27
2,-0.473,1.101,17,27
2,-1.256,0.497,11,27
2,-0.705,1.890,16,10
2,-2.542,3.595,3,10
2,-2.412,0.000,6,10
2,-4.560,0.250,7,9
1,1.149,,0,5
1,-4.336,,10,5
1,-3.632,,12,5
1,-1.820,,9,18
1,-2.329,,7,18
1,-1.406,,3,18
1,-0.909,,6,18
1,-1.921,,1,21
1,-1.183,,3,21
1,-8.962,,17,21
1,1.688,,7,0
1,-0.562,,9,12
1,0.013,,7,12
1,-2.470,,3,12
1,-2.047,,17,12
1,-0.762,,12,12
1,-4.383,,7,17
1,-4.545,,3,17
1,-8.210,,1,25
1,-14.754,,5,25
1,-7.692,,8,25
1,-8.029,,7,25
1,-7.801,,10,25
1,1.149,,0,1
1,-4.703,,18,1
1,-4.808,,6,1
1,-2.219,,17,26
1,3.943,,2,26
1,-1.674,,9,6
1,-3.431,,14,6
1,-4.703,,18,6
1,-3.965,,12,6
1,-6.287,,9,24
1,-4.600,,0,24
1,-2.174,,14,24
1,-4.280,,6,24
1,-6.739,,9,16
1,-5.016,,0,16
1,-6.944,,7,16
1,-6.818,,10,16
1,-4.990,,9,15
1,-1.652,,1,15
1,-3.501,,11,15
1,-3.433,,8,20
1,-1.286,,3,20
1,1.502,,8,11
1,-1.923,,9,4
1,-1.102,,5,4
1,-8.187,,9,22
1,-5.276,,0,22
1,-3.908,,10,22
1,-1.606,,17,22
1,-3.769,,1,7
1,-8.475,,5,7
1,-5.276,,0,7
1,-4.925,,18,7
1,-3.565,,8,13
1,-6.287,,9,8
1,-1.881,,3,8
1,-2.052,,5,27
1,0.000,,3,27
1,-1.151,,15,10
1,-3.022,,1,10
1,2.609,,5,10
1,0.397,,8,10
1,-4.600,,0,10
1,7.143,,18,10
1,-1.229,,10,10
1,-1.483,,17,10
1,-0.958,,11,10
1,-5.965,,9,9
1,-0.282,,16,9
1,-4.941,,8,9
1,-5.276,,0,9
1,-4.925,,18,9
1,-1.881,,3,9
1,-7.163,,12,9
