mentions_count,tone_avg,tone_std,source_index,person_index
96,-2.102,2.133,2,0
92,-6.538,2.171,7,1
86,-2.164,0.848,1,2
69,-2.017,1.788,13,0
65,-5.246,2.975,1,1
53,-1.473,1.419,17,0
40,-1.990,0.000,1,12
40,-3.549,0.079,18,6
37,-2.153,0.188,13,5
32,-2.176,2.810,1,0
31,-6.629,4.604,2,1
31,-1.199,0.603,7,17
29,-0.837,0.690,7,14
28,0.158,0.136,16,23
25,-2.022,2.795,2,3
24,-2.324,1.665,9,0
22,-0.778,0.555,7,27
22,-1.246,2.168,8,0
21,-1.950,1.249,3,6
20,-3.384,2.616,0,0
20,-11.534,7.105,18,1
20,-5.742,2.426,6,1
20,-1.147,2.887,2,4
20,-2.202,1.644,2,7
19,-4.542,2.236,3,1
16,-1.004,0.638,7,25
15,-6.152,3.418,8,1
15,-2.643,1.341,2,16
15,0.029,2.279,2,10
13,-2.010,1.688,13,3
13,-1.204,0.807,8,4
13,-1.895,0.840,7,2
12,-6.027,1.153,5,1
12,-6.407,1.968,13,1
11,-1.315,1.555,10,0
11,-3.376,1.858,2,11
11,-3.548,2.308,2,13
10,-1.595,2.306,1,3
10,-1.542,2.050,17,3
10,-6.067,1.801,0,1
10,-4.678,1.978,10,1
10,-0.573,1.679,6,22
9,-2.858,1.969,9,3
9,-1.840,2.442,7,3
9,-1.232,1.285,2,5
9,-0.984,0.992,2,21
9,-1.324,3.502,1,8
8,-2.072,1.627,3,3
8,-0.278,0.996,16,5
8,-1.053,0.000,1,19
8,-2.954,1.701,3,0
8,-1.656,1.087,9,4
8,-2.005,3.309,1,4
8,-1.354,0.593,17,4
8,-4.718,2.645,2,18
8,-0.111,1.009,16,21
8,-1.402,1.237,2,15
8,-1.008,1.160,13,8
8,-3.308,3.171,2,8
8,-7.059,1.347,7,9
7,-0.859,0.000,10,19
7,-1.909,2.956,12,0
7,-2.975,1.829,13,7
7,-3.002,2.391,13,24
6,-4.872,2.936,1,20
6,-4.760,1.951,7,20
6,-0.534,0.861,2,19
6,0.054,0.612,15,0
6,-3.252,3.683,14,0
6,-0.456,2.382,6,0
6,-2.544,0.000,17,14
6,-3.397,2.914,0,4
6,-1.471,1.138,1,11
6,-3.850,0.508,0,11
6,-6.374,2.799,8,18
6,-0.684,1.198,17,15
6,-2.238,0.956,13,10
6,-1.864,1.864,1,7
6,-1.654,1.848,2,24
6,-5.996,1.416,1,9
6,-6.090,2.355,6,9
5,0.703,2.420,8,3
5,-3.250,2.058,0,3
5,-1.855,1.164,17,1
5,-3.722,3.882,7,4
5,-2.253,2.022,3,4
5,0.597,1.889,2,22
5,-2.127,1.163,8,11
5,-2.279,0.244,13,11
5,-2.125,2.434,13,25
5,-2.272,1.109,3,21
5,3.820,3.015,8,26
5,3.328,2.168,6,26
5,-0.393,1.507,17,10
5,-2.274,1.328,9,7
5,-1.458,1.624,8,7
5,-1.926,1.089,8,2
5,-2.330,0.755,3,2
5,0.574,1.294,8,24
5,-0.885,1.176,8,8
5,-4.223,1.003,3,8
5,-4.725,0.058,3,9
5,-3.109,0.703,1,13
4,-2.544,0.000,17,27
4,-6.817,1.442,3,20
4,-4.573,1.490,2,20
4,0.229,0.611,17,5
4,0.268,0.001,13,19
4,-0.712,3.353,18,0
4,-5.050,2.731,15,1
4,-0.024,2.113,7,22
4,-3.647,0.833,8,16
4,-2.544,0.000,17,17
4,-5.090,1.282,7,18
4,2.212,2.344,0,26
4,-1.185,1.114,14,15
4,-0.961,2.638,13,15
4,-1.397,0.621,10,15
4,-1.257,3.362,6,10
4,-1.019,0.455,7,7
4,-1.110,0.379,17,7
4,-3.748,3.132,0,2
4,-2.737,3.932,17,8
4,-4.566,2.382,13,9
4,-3.051,2.190,2,9
4,-2.625,3.341,13,13
3,0.810,2.018,6,3
3,-7.731,1.362,8,20
3,-7.405,1.128,13,20
3,-1.206,2.065,15,5
3,0.093,1.291,6,5
3,-0.727,1.670,3,19
3,-0.896,0.000,11,19
3,-4.294,3.093,7,0
3,-6.271,3.216,9,1
3,-1.544,0.133,11,1
3,-4.871,1.752,10,4
3,-0.966,1.202,11,4
3,-4.799,0.000,0,22
3,-1.765,2.996,3,22
3,-0.824,0.081,9,16
3,-3.817,0.467,0,16
