mentions_count,tone_avg,tone_std,source_index,person_index
99,-2.019,1.812,2,0
73,-1.412,2.084,17,0
73,-2.556,1.334,2,1
66,-1.359,1.614,1,0
66,-8.569,0.813,6,6
59,-2.159,1.820,13,0
59,-0.437,0.631,6,7
54,-1.913,2.064,11,1
53,-1.455,2.454,6,1
52,-1.875,2.265,6,0
46,-0.412,0.636,6,12
43,-2.323,1.838,0,0
37,-1.244,2.998,9,0
33,-2.304,1.673,2,2
32,-1.442,1.545,1,1
30,-2.209,1.511,13,1
29,-1.669,1.548,17,1
27,-3.420,0.674,6,19
26,-1.868,1.772,2,3
26,-1.355,2.870,14,0
26,-0.491,0.000,6,10
25,-1.826,0.879,1,18
25,-0.856,0.000,18,14
25,-1.809,1.665,8,0
23,-2.188,1.372,8,1
20,-2.783,0.922,6,11
19,-3.591,0.408,8,21
17,1.242,2.242,14,1
16,-1.199,2.051,11,4
16,-1.871,1.417,0,1
15,-1.723,2.457,9,1
14,-1.429,1.577,2,4
13,-1.502,0.779,13,3
13,-1.763,2.902,18,0
13,-2.290,2.062,2,8
12,-2.697,1.893,13,5
12,-2.026,1.277,2,17
11,-1.941,1.711,13,16
11,-1.387,1.156,17,13
11,-1.144,3.025,12,0
11,-1.213,1.722,11,26
11,-2.671,2.071,8,8
10,-0.646,1.926,1,3
10,-0.069,1.113,16,0
10,-0.545,0.000,18,15
10,-2.404,0.750,2,20
10,-2.203,1.271,11,8
10,-3.812,2.026,2,25
10,0.232,2.127,3,1
9,-3.002,0.448,6,18
9,-2.367,1.423,1,11
9,-1.844,1.876,9,15
9,-2.953,1.153,9,2
9,-2.478,1.515,13,2
9,-1.434,0.514,1,10
9,-3.835,1.486,13,8
8,-2.121,1.064,2,16
8,-0.786,1.897,8,27
8,-2.184,1.335,2,9
8,-2.435,2.041,11,0
8,-2.178,1.386,8,11
8,-3.018,2.842,1,2
8,-2.125,1.311,6,2
8,-1.090,1.257,2,24
8,-2.051,2.086,1,5
8,-1.789,2.435,5,1
7,-1.166,2.620,5,16
7,-2.679,3.604,9,3
7,-1.229,0.000,13,14
7,-3.394,1.000,2,14
7,-1.166,2.620,5,9
7,1.122,3.778,14,9
7,0.692,1.827,6,9
7,-2.676,2.411,10,0
7,-1.958,1.405,1,15
7,-2.528,0.932,13,15
7,-1.393,1.662,8,2
7,-2.428,1.331,2,26
7,1.083,2.476,14,4
7,-2.093,0.677,1,20
7,-1.501,2.516,17,5
7,-2.010,1.097,11,5
7,-2.880,1.409,6,5
7,-2.178,2.193,11,17
6,-0.618,2.711,17,3
6,-0.873,2.226,6,3
6,-1.672,1.460,2,27
6,-1.570,2.103,9,13
6,-2.508,2.247,11,13
6,-2.232,2.123,13,9
6,-1.940,0.929,7,0
6,-2.549,0.900,2,11
6,-2.816,0.504,0,10
