mentions_count,tone_avg,tone_std,source_index,person_index
106,-2.106,2.327,13,0
102,-0.370,0.000,13,4
99,-0.370,0.000,13,5
83,-2.213,1.829,17,0
82,-2.743,2.390,2,0
59,-3.068,2.266,1,0
49,-1.007,1.273,13,1
48,-4.386,2.001,8,0
45,-2.582,3.054,9,0
45,-4.022,1.791,13,25
32,0.387,1.426,16,12
30,-2.411,2.227,6,0
29,1.638,0.711,10,12
26,-0.937,0.293,2,14
25,-3.795,3.530,8,19
25,-3.494,2.957,2,3
25,-4.355,1.410,8,7
23,-8.113,2.192,8,18
23,-3.334,3.667,8,20
23,-4.481,2.233,13,2
22,-4.020,3.180,2,1
21,-3.940,1.609,2,6
20,-2.636,1.777,3,0
20,-4.576,2.024,13,6
20,-1.746,1.409,13,15
20,-5.778,2.034,8,2
20,-4.382,2.494,2,2
18,-1.467,1.714,17,1
18,-1.593,1.432,11,10
17,-2.229,2.088,17,8
17,-2.588,2.926,17,13
17,-2.179,1.809,0,0
17,-2.771,1.659,2,17
16,-5.017,1.863,13,16
16,-1.380,0.277,17,23
16,-3.356,2.711,11,3
15,-3.810,1.540,8,9
15,-5.792,2.002,11,2
14,-0.952,3.243,16,0
14,-1.989,2.235,13,3
14,-4.546,1.722,2,7
13,-1.910,1.057,8,13
13,-2.779,3.835,2,19
13,-1.496,2.336,8,3
13,-7.063,2.119,2,18
13,-3.622,1.765,8,24
13,-2.794,2.351,11,11
13,-1.586,1.605,11,21
13,-4.018,2.072,2,22
12,-4.941,3.707,14,0
12,-1.183,1.631,18,0
12,-1.615,1.916,8,23
12,-1.144,0.557,17,3
12,-4.808,3.077,2,9
12,-1.878,3.399,2,20
12,-2.110,1.665,1,7
12,-2.966,1.773,1,22
12,-3.507,1.107,1,10
11,-2.228,0.502,13,8
11,-3.916,2.775,1,3
11,-3.236,1.872,13,22
10,-4.072,1.641,2,16
10,-2.991,3.208,12,0
10,-9.211,3.301,1,18
10,-3.024,2.192,2,24
10,-2.510,2.895,9,11
9,-2.390,0.984,2,8
9,-1.013,0.908,11,0
9,-1.591,2.161,1,17
9,-2.534,1.601,11,17
9,-0.382,0.820,17,11
9,-5.870,2.302,1,2
9,-4.389,1.764,3,2
9,-1.593,0.123,13,10
9,-2.299,1.051,2,10
8,-2.042,2.015,11,8
8,-2.838,0.976,1,1
8,-3.040,1.352,11,9
8,-0.503,0.803,1,11
8,-0.942,1.339,17,21
8,-4.852,3.440,10,2
8,-0.674,0.561,6,14
7,-2.445,1.450,6,8
7,-4.807,2.333,9,1
7,-4.124,3.030,2,13
7,-2.266,1.523,17,16
7,-1.833,1.351,7,0
7,-4.064,3.616,9,6
7,-2.120,2.381,7,3
7,-2.479,1.476,11,7
7,-3.432,1.889,18,2
7,-3.734,0.105,13,27
7,-2.344,0.556,13,26
7,-1.430,1.957,17,26
7,-2.378,1.680,11,26
7,-1.137,1.808,17,10
7,-0.732,0.275,16,14
6,-2.585,0.180,8,8
6,-2.718,2.228,3,1
6,-3.665,1.999,11,13
6,-4.136,2.628,8,16
6,-3.563,0.513,18,6
6,-2.611,2.051,17,6
6,-2.533,1.784,3,17
6,-4.422,1.307,1,9
6,-3.837,2.623,17,15
6,-3.171,2.340,6,15
6,-1.014,1.455,2,15
6,-0.947,1.106,1,21
6,-2.246,0.959,8,27
6,-0.474,1.149,11,27
6,-2.309,1.336,6,26
6,-1.383,0.648,13,14
5,-5.280,2.355,1,6
5,-4.572,0.551,3,6
5,-2.341,2.745,3,3
5,-1.880,1.815,13,9
5,-3.669,1.294,3,9
5,-1.190,1.963,1,20
5,-5.670,1.863,1,24
5,-1.480,3.161,11,24
5,-4.707,2.947,13,11
5,-2.116,1.280,2,11
5,-0.362,1.897,6,21
5,-3.716,1.445,6,2
5,-2.706,0.000,17,27
5,-2.148,1.006,2,26
5,-2.811,3.569,14,10
5,0.059,0.000,12,14
4,-2.066,1.478,0,1
4,-1.866,0.363,14,1
4,-1.081,1.206,14,13
4,-2.047,2.110,3,13
4,-6.827,4.075,10,16
4,-1.988,2.771,5,0
4,-1.944,1.809,10,0
4,-4.385,2.504,13,23
4,-3.579,0.000,12,6
4,0.237,0.475,9,3
4,-1.201,2.877,16,3
4,-3.209,0.000,8,17
4,-3.427,1.265,13,17
4,-3.931,1.857,12,9
4,-0.090,0.470,13,24
4,-4.874,1.785,17,24
4,1.016,2.534,16,11
4,-1.613,0.000,13,21
4,-5.451,3.375,2,21
4,-4.176,0.943,5,2
4,-3.676,4.494,18,27
4,-2.146,0.000,10,27
4,-2.568,1.433,2,27
4,-3.760,0.641,8,22
4,-2.296,0.000,8,10
3,-2.860,2.583,3,8
3,-3.258,0.935,18,1
3,-2.575,4.370,6,1
3,-2.567,3.240,9,13
3,-4.338,0.000,18,16
3,-2.299,2.130,3,16
3,-2.262,1.843,1,19
3,0.947,0.000,6,19
3,-1.650,0.845,11,23
3,-2.695,2.302,2,23
3,-6.284,2.258,11,6
3,-5.136,0.000,18,18
3,-5.161,1.359,6,18
3,-1.904,1.436,9,9
3,-2.601,2.935,17,9
3,-1.668,2.386,6,9
3,-2.698,3.152,10,20
