mentions_count,tone_avg,tone_std,source_index,person_index
126,-2.014,2.055,2,0
102,-2.627,2.031,13,0
83,-1.579,1.232,17,0
70,-2.157,2.163,1,0
51,-2.677,1.466,2,1
44,-3.304,1.521,13,1
37,-1.697,1.041,17,1
36,-1.310,1.811,7,21
34,-3.857,2.915,7,2
33,-1.956,0.000,18,20
31,-0.712,1.840,3,0
28,-1.417,1.906,13,4
27,-0.937,0.902,2,6
25,-2.673,1.337,1,1
24,-1.940,2.162,9,0
22,-1.917,1.545,2,4
20,-1.936,3.624,0,0
20,-2.911,1.473,3,1
20,-1.823,1.377,2,3
20,-0.208,1.883,3,10
19,-2.117,1.161,17,5
19,0.090,1.252,3,8
19,-2.605,1.573,17,2
19,-0.765,1.371,6,3
18,-1.197,1.714,2,5
18,-5.600,2.619,18,1
18,-2.734,3.134,2,2
18,-2.832,1.284,13,12
18,-3.579,0.578,3,7
17,-2.159,2.665,8,0
17,-0.869,1.646,6,0
17,-1.010,1.814,8,1
17,-3.463,1.421,1,3
17,-1.337,0.835,13,3
17,-2.062,0.048,2,7
16,-2.563,2.449,2,8
16,-0.547,0.810,13,18
15,-1.216,0.970,6,1
15,-2.038,0.316,18,4
15,-0.498,1.451,7,24
15,-2.770,1.325,13,19
13,-1.938,1.014,18,0
13,-2.973,2.176,2,12
13,-1.743,0.849,17,3
12,-4.755,3.614,7,0
12,-0.350,1.902,1,8
12,-4.626,2.562,1,2
12,-5.522,1.345,2,11
12,-2.103,1.018,2,23
12,-2.006,1.032,2,25
11,-1.454,1.045,3,5
11,-1.304,1.632,14,0
11,-3.391,1.503,7,1
11,-1.568,1.838,17,4
11,-1.422,0.541,13,9
11,-2.275,1.308,2,9
11,-5.413,2.643,1,11
11,-4.843,2.793,2,13
11,-3.974,0.000,18,7
11,-0.188,1.832,1,6
11,-0.494,1.045,13,6
11,-1.528,3.171,2,10
10,-2.839,2.146,13,5
10,-4.623,2.245,8,2
10,-2.136,0.910,8,26
10,-0.793,1.151,6,16
9,-0.802,4.511,8,5
9,-0.615,1.884,16,0
9,-0.110,2.063,9,1
9,-1.858,1.547,8,4
9,-2.539,1.348,1,9
9,-3.255,1.384,13,15
9,-2.555,0.914,0,13
9,-2.878,0.000,1,7
9,-2.113,0.000,8,7
9,-2.950,2.681,13,10
8,-3.966,2.115,10,1
8,-4.837,2.184,13,2
8,-4.592,1.449,3,2
8,-2.727,1.983,7,14
8,-0.819,0.590,2,18
8,-1.616,1.081,6,9
8,-1.266,1.185,17,22
8,-2.528,0.973,2,15
8,-4.635,3.373,1,13
8,-0.216,0.656,3,13
8,-1.630,0.947,3,3
8,-4.569,0.000,0,7
7,-1.363,2.066,1,5
7,-2.543,2.932,10,0
7,-3.375,1.547,13,8
7,-3.727,1.480,9,2
7,-0.884,0.596,17,18
7,-1.287,0.542,17,9
7,-4.076,2.303,8,11
7,-3.174,1.107,13,22
7,-2.602,1.238,3,22
7,-1.219,2.427,1,15
7,-3.078,2.138,8,12
7,-1.230,1.178,8,13
7,-3.636,1.072,5,3
7,-3.233,1.424,18,3
7,-3.784,2.032,17,7
