mentions_count,tone_avg,tone_std,source_index,person_index
227,1.241,0.086,3,1
103,-1.962,2.009,1,0
102,-4.067,1.487,5,6
70,-1.605,1.645,17,0
63,-1.337,2.577,13,0
61,-1.551,2.150,2,0
50,-5.012,2.958,1,3
47,-4.466,0.070,5,2
46,-1.820,2.559,0,0
40,2.398,1.213,7,16
36,-2.379,2.622,8,0
32,-4.469,0.072,5,10
31,-4.467,0.072,5,18
31,-4.470,0.072,5,26
31,-4.469,0.073,5,20
30,-4.598,1.295,13,3
29,-0.022,2.644,2,1
28,1.475,0.000,0,1
28,1.464,1.396,7,1
27,-2.121,1.622,1,2
27,-1.607,1.278,1,5
26,-1.418,2.153,2,7
26,-2.155,2.965,9,0
26,-1.690,1.298,1,4
26,-2.470,1.184,2,4
25,-1.681,1.213,1,9
25,-4.495,1.660,2,3
24,0.760,0.636,18,1
22,-5.456,1.763,0,3
21,-0.634,1.422,13,8
19,-2.011,0.783,7,2
19,-1.965,1.399,8,13
18,-1.972,1.107,7,15
18,-2.150,1.347,7,11
17,-3.844,2.117,2,2
17,-4.779,2.968,1,17
16,-1.739,1.931,1,12
16,-1.703,0.932,9,4
16,-4.469,0.073,5,5
16,-4.469,0.073,5,23
15,-2.434,1.722,8,8
15,-1.252,0.622,3,8
15,-1.455,1.553,1,14
14,-2.690,0.852,2,12
13,-0.770,2.683,1,7
13,-0.997,0.977,17,7
13,-3.261,2.381,17,2
13,0.521,0.000,8,1
13,-2.017,1.477,13,14
12,-0.512,0.172,1,8
12,-3.056,2.909,8,4
12,-1.278,0.662,17,4
12,-1.270,1.155,13,11
12,-1.895,2.664,2,21
11,-0.933,0.000,3,19
11,0.347,4.467,0,22
11,-3.294,0.641,15,3
11,-12.151,0.981,18,3
11,1.814,0.000,15,1
10,-3.425,0.776,0,12
10,-1.314,2.574,2,22
10,-5.638,2.911,8,3
10,1.826,0.000,1,1
10,-0.416,1.466,13,25
10,-2.350,2.171,8,5
10,-2.635,1.635,11,5
10,-1.947,2.115,2,5
10,0.156,1.838,2,23
9,-2.819,1.191,14,0
9,-3.074,0.675,11,4
9,-1.571,1.860,14,2
9,-3.043,0.995,11,2
9,-6.195,1.773,10,3
9,-2.933,1.020,11,13
9,-4.410,1.847,2,10
9,-2.303,2.497,17,21
8,0.651,2.174,0,7
8,-0.946,0.811,17,8
8,-4.284,3.895,10,0
8,-2.011,2.440,8,9
8,-2.469,1.895,0,9
8,1.378,0.000,5,1
8,2.649,0.000,13,1
8,-2.086,1.244,2,14
8,-2.625,1.307,10,13
8,-4.685,1.313,8,10
8,-2.618,1.255,10,5
8,-3.861,2.254,2,17
7,-3.200,3.496,8,7
7,-0.614,1.520,17,24
7,-2.026,1.859,2,24
7,-0.565,1.101,12,0
7,-1.763,0.709,13,2
7,-6.670,1.178,10,15
7,-2.777,1.769,2,15
7,-1.107,1.385,9,13
7,-1.577,0.664,13,5
7,-2.424,1.954,17,5
7,-3.979,2.103,13,17
6,-2.008,1.931,11,12
6,-2.581,2.416,9,7
6,-1.511,0.950,13,7
6,-3.394,0.515,1,24
6,-2.413,4.664,8,24
6,-1.636,0.415,13,24
6,-0.245,1.616,12,8
6,0.433,2.581,1,19
6,1.241,3.206,8,19
6,0.000,0.000,18,19
6,-3.129,1.019,0,4
6,-2.340,1.584,10,4
6,-2.337,2.234,11,9
6,-2.798,1.414,2,9
6,-1.986,2.105,0,2
6,-2.320,2.064,6,3
6,-7.042,0.000,1,15
6,-6.638,1.464,8,15
6,-1.684,1.748,0,14
6,-0.837,0.843,1,11
6,-3.608,1.667,0,11
6,-1.067,0.349,17,11
6,-3.923,2.386,1,10
6,-1.479,1.306,2,20
5,-1.665,0.341,13,12
5,0.224,1.538,16,0
5,1.486,0.797,7,19
5,2.339,0.000,6,19
5,-0.481,2.856,6,22
5,-2.639,1.572,10,9
5,-2.006,1.950,17,9
5,-2.499,2.816,8,2
5,-1.155,0.870,3,2
5,-1.743,2.264,6,2
5,-1.684,2.138,17,18
5,-1.299,0.312,10,11
5,-3.461,3.133,2,25
5,-1.596,1.190,9,5
5,-2.923,3.551,11,21
4,-1.035,0.523,17,12
4,-2.105,1.579,10,7
4,-2.037,2.664,3,7
4,-0.049,1.902,15,0
4,-0.525,1.386,7,0
4,-2.174,0.728,18,0
4,-2.157,0.000,3,0
4,-3.615,0.811,1,22
4,-0.999,2.354,7,22
4,-2.201,0.893,13,4
4,-0.168,0.784,3,4
4,-1.872,0.607,13,9
4,-3.294,0.936,10,2
4,1.336,0.000,18,18
4,-0.822,1.188,2,18
4,-2.097,0.517,3,3
4,-3.744,0.000,13,15
4,-1.296,2.083,8,14
4,-1.422,0.615,17,14
4,0.833,1.627,8,11
4,-0.375,1.302,3,11
4,-2.778,0.000,1,25
4,0.972,0.000,0,25
4,-1.577,0.352,17,25
4,-6.543,0.000,13,26
4,-1.455,0.033,1,13
4,-2.160,1.261,2,13
4,-1.725,1.235,17,10
4,-1.205,1.962,0,5
4,-0.649,0.908,3,5
4,-1.964,2.107,6,5
4,-4.858,1.241,0,17
4,-1.442,1.550,3,23
4,1.475,0.000,0,6
4,0.006,0.643,18,6
3,-2.148,1.865,10,12
3,0.440,0.000,18,8
3,-2.304,2.737,2,8
3,-4.046,3.302,11,0
3,-0.644,0.292,6,0
3,3.053,1.877,6,16
3,-1.102,1.216,3,9
3,-1.799,1.429,12,9
3,-2.294,1.245,12,2
3,2.469,0.000,6,1
3,-2.740,0.000,12,15
3,-4.718,1.272,8,25
3,-9.288,0.000,14,25
3,-1.051,0.787,3,25
3,-2.157,0.250,13,13
3,-2.624,1.429,12,13
3,-5.194,1.996,9,10
3,-1.110,2.513,13,10
3,2.690,5.838,18,5
3,-1.799,1.429,12,5
3,-6.942,3.306,8,17
3,-5.039,1.264,10,17
3,-2.654,3.102,7,21
3,-0.546,2.007,13,21
3,-0.212,1.155,1,23
3,-0.326,0.000,8,20
3,-1.163,0.000,13,20
2,-0.383,1.583,16,7
2,-1.631,1.465,6,7
2,-0.237,1.984,9,24
2,0.884,3.374,16,24
2,-1.596,1.793,3,24
2,0.408,0.000,9,8
2,0.972,0.000,0,8
2,1.174,1.208,16,19
2,1.005,0.000,0,19
2,-0.847,2.884,2,19
2,4.280,0.000,8,16
2,0.396,0.000,3,16
2,-3.319,4.072,13,22
2,-4.821,5.269,10,22
2,0.294,0.000,7,4
2,-2.225,1.521,14,4
2,-1.714,3.306,18,4
2,-3.133,0.915,6,4
2,-2.326,0.971,9,9
2,0.788,0.807,9,2
2,-5.520,0.000,16,2
2,-0.489,0.840,3,18
2,-3.320,1.824,7,3
2,2.344,0.000,10,1
2,-6.564,0.000,6,15
2,-0.974,0.000,12,14
2,-3.658,1.094,11,14
2,-3.224,0.787,6,14
2,-2.740,0.000,12,11
2,0.675,3.840,14,5
2,-1.403,0.452,3,17
2,-2.346,0.000,6,17
2,-2.922,0.000,8,21
2,-5.849,0.000,0,21
2,-1.806,3.176,18,21
2,-0.895,1.817,10,21
2,-1.271,0.000,13,23
2,1.044,0.184,17,23
2,-1.165,0.000,6,23
2,1.814,0.000,15,6
1,0.469,,9,12
1,-3.679,,8,12
1,-1.149,,14,12
1,0.104,,3,12
1,-0.974,,12,12
1,-3.780,,6,12
1,0.634,,15,7
1,-3.708,,14,7
1,1.336,,18,7
1,0.651,,12,7
1,0.902,,15,24
1,-2.635,,0,24
1,-0.156,,7,24
1,-2.198,,0,16
1,3.040,,13,16
1,0.743,,10,16
1,0.322,,2,16
1,-4.651,,9,22
1,-6.486,,8,22
1,-2.359,,3,22
1,-4.676,,15,4
1,-1.149,,14,9
1,-3.004,,18,9
1,-3.067,,15,2
1,1.337,,18,2
1,2.791,,9,18
1,-7.294,,11,3
1,-2.180,,10,14
1,-1.083,,3,14
1,-1.020,,14,11
1,-3.780,,6,11
1,1.337,,18,25
1,-0.956,,10,25
1,-4.667,,8,26
1,-6.838,,2,26
1,-2.030,,7,13
1,-3.300,,14,13
1,-4.052,,18,13
1,-2.643,,17,13
1,-2.486,,6,13
1,-0.095,,3,10
1,-7.068,,12,10
1,-3.618,,15,17
1,-4.811,,12,17
1,-7.294,,11,17
1,0.902,,15,21
1,-1.821,,3,21
1,1.166,,9,23
1,-1.825,,8,23
1,-0.353,,3,20
