mentions_count,tone_avg,tone_std,source_index,person_index
93,-1.825,2.432,2,0
87,0.041,0.000,13,9
87,0.041,0.000,13,8
86,-1.245,2.236,13,0
66,-1.300,1.884,17,0
59,-1.650,1.337,8,1
48,-2.937,1.535,1,3
44,-1.580,1.648,8,0
42,-2.163,2.842,1,0
41,-2.045,2.522,6,0
41,-1.882,1.614,8,4
37,-0.322,1.872,8,2
32,-2.069,3.052,9,0
32,-1.194,1.648,2,4
32,3.945,6.310,8,5
31,-3.158,2.335,2,3
30,-1.639,1.847,2,1
30,0.610,1.525,2,2
28,-2.475,2.261,2,6
26,-2.262,1.359,13,3
23,-1.292,1.837,13,1
21,-1.072,1.241,17,2
20,1.614,5.540,1,1
20,-0.909,0.882,11,2
19,-0.473,0.923,17,1
19,-2.580,1.898,11,3
19,-2.956,1.552,3,13
18,-0.345,1.614,17,11
18,0.646,1.500,11,5
17,-1.498,2.537,14,0
17,3.155,4.697,2,5
16,-2.145,2.055,2,10
16,-4.132,2.952,9,4
16,-1.729,2.325,13,4
16,-3.339,1.128,13,26
16,10.243,4.856,7,5
15,-3.080,2.542,11,6
15,-0.854,2.857,11,4
15,1.328,1.685,8,17
15,-2.161,0.868,3,2
14,0.669,3.113,7,6
14,-2.591,1.810,8,13
14,-6.306,2.482,8,7
14,4.155,1.490,1,5
13,-1.366,1.226,6,1
13,-2.121,0.463,17,3
13,-4.730,1.421,9,22
13,-0.785,1.745,13,2
13,-4.827,2.064,17,7
13,2.458,3.130,13,5
12,-1.550,1.513,11,16
12,-7.632,2.551,9,18
12,-1.463,1.539,3,0
12,-2.415,1.649,8,12
12,-1.396,2.204,14,2
11,-2.211,0.915,18,1
11,-2.190,3.621,0,0
11,-1.517,1.270,6,4
11,-2.134,2.285,2,20
11,-6.141,0.827,8,27
11,-3.158,2.306,3,7
10,-1.832,1.483,13,10
10,-1.519,0.992,2,23
10,-0.140,1.267,8,11
10,-2.022,1.615,11,14
10,-1.151,1.858,2,14
10,-4.602,2.356,13,7
10,-5.913,2.722,2,7
10,-3.845,1.805,13,19
10,5.100,3.485,6,5
9,-1.411,1.981,17,10
9,-1.165,0.225,8,18
9,-4.404,1.550,9,1
9,-0.748,1.854,7,1
9,1.546,1.163,13,15
9,-2.499,2.091,11,12
9,-1.177,1.190,8,22
9,0.901,1.944,6,2
9,-2.248,2.416,6,19
9,-1.048,2.338,11,24
8,0.001,1.116,2,16
8,-2.158,1.136,8,23
8,-0.178,1.988,2,11
8,-2.146,2.035,11,0
8,-3.399,2.474,6,3
8,-1.736,1.808,13,12
8,0.564,1.827,11,17
8,-4.585,0.987,1,21
8,-1.875,2.004,2,21
8,-3.739,1.953,11,7
8,-3.059,2.690,8,25
8,-2.409,2.057,11,25
8,3.229,1.891,9,5
7,-1.738,3.189,1,10
7,-1.411,0.842,3,16
7,-3.722,3.091,11,1
7,-1.893,2.162,1,6
7,-0.869,1.157,3,6
7,-0.695,1.441,11,11
7,-1.269,4.121,12,0
7,0.669,1.843,2,15
7,-4.689,1.487,8,3
7,-1.280,1.205,2,12
7,-3.067,1.398,2,26
7,-1.708,1.644,8,14
7,-1.189,0.849,13,14
7,-0.036,0.094,1,2
7,-6.286,3.319,1,7
7,-2.196,0.000,1,19
7,-0.774,1.466,13,24
6,0.041,0.000,13,18
6,-1.028,1.653,13,11
6,-4.523,1.746,12,4
6,-1.946,0.592,3,3
6,-1.741,1.253,13,20
6,10.447,0.000,1,13
6,-7.387,6.441,6,27
6,1.221,4.220,9,2
6,-3.450,3.072,17,25
6,-2.750,1.214,10,19
5,-1.326,1.324,8,10
5,-2.088,2.594,3,10
5,-1.894,1.725,2,18
5,-2.053,2.505,0,1
5,-2.908,2.943,14,1
5,-1.630,2.309,10,1
5,-3.077,3.805,3,1
5,-0.047,1.423,12,1
5,-3.814,1.490,8,6
5,-1.383,2.775,7,4
5,-0.842,0.902,3,4
5,0.189,0.000,14,15
5,-2.521,0.677,7,3
5,-1.592,1.376,11,20
5,-2.102,1.797,11,13
5,-0.759,3.110,3,22
5,3.886,2.186,9,17
5,0.565,0.721,13,17
5,-1.226,2.022,17,14
5,-4.451,0.631,2,27
5,-7.047,0.320,0,7
5,-8.129,3.084,6,7
5,-2.476,0.444,8,24
5,-0.005,0.778,17,24
5,-0.839,3.539,3,5
4,-0.248,3.095,12,10
4,-1.300,1.909,8,16
4,0.184,0.000,17,16
4,-3.972,0.833,13,6
4,-1.949,0.987,10,6
4,-0.680,4.367,12,6
4,-1.579,0.990,6,6
4,-4.391,2.102,11,23
4,-3.033,4.314,5,0
4,-0.995,0.957,16,0
4,-0.584,1.026,18,0
4,-1.445,2.038,1,4
4,-0.494,0.559,17,4
4,0.549,1.230,8,15
4,3.051,2.034,0,15
4,6.512,0.000,12,15
4,2.118,1.412,6,15
4,-3.646,1.292,7,20
4,0.388,1.773,17,20
4,4.278,7.184,1,12
4,-1.474,0.625,17,12
4,-1.252,1.014,2,13
4,4.132,0.000,1,17
4,-4.010,1.018,8,21
4,-2.930,0.000,13,21
4,-2.268,0.000,8,26
4,-2.202,0.000,0,26
4,-3.313,0.000,18,27
4,0.518,0.598,5,2
4,-4.134,2.729,9,7
4,-2.170,2.846,1,25
4,-5.333,1.327,8,19
4,4.086,7.577,1,24
3,-1.346,1.574,13,16
3,-4.875,2.149,12,18
3,-4.583,0.666,9,6
3,-1.590,0.413,18,6
3,-1.174,0.973,17,6
3,-1.130,4.497,7,23
3,-4.320,1.272,14,23
3,-0.429,0.300,7,0
3,-2.866,0.651,10,4
3,1.764,0.964,17,15
3,-0.368,0.490,11,15
3,-6.678,0.757,5,3
3,-7.217,1.638,14,3
3,-2.946,0.000,18,3
3,-2.446,2.622,1,20
3,-1.318,2.343,8,20
3,-0.738,3.191,6,20
3,-4.226,2.952,7,12
3,1.068,2.499,6,22
3,-0.913,0.752,2,17
3,-2.630,1.470,11,21
3,-1.801,0.089,6,21
3,-2.700,1.575,3,14
3,-5.019,0.000,0,27
3,-3.578,0.413,7,2
3,1.719,0.218,10,2
3,-1.462,3.176,6,25
3,-3.751,1.958,2,25
3,5.428,4.398,16,5
2,-0.280,4.199,9,10
2,-0.957,0.256,7,10
2,-3.393,6.665,6,10
2,-1.879,4.494,1,16
2,-0.859,0.662,7,16
2,1.143,2.033,1,18
2,0.095,2.336,3,18
2,-4.077,3.383,0,6
2,-6.901,4.382,14,6
2,-1.915,0.000,1,23
2,-3.297,0.000,13,23
2,-3.062,0.761,3,11
2,-2.563,1.015,10,0
2,-1.766,3.070,5,4
2,-2.685,4.101,14,4
2,-5.259,3.941,9,12
2,-4.054,2.231,3,12
2,-1.468,2.813,12,12
2,-1.191,0.857,9,13
2,-3.297,0.000,13,13
2,1.141,1.120,16,22
2,-1.004,0.882,11,22
2,-1.924,0.816,2,22
2,-0.316,0.000,9,21
2,0.000,0.000,3,21
2,-2.541,0.000,17,21
2,-8.067,0.000,9,26
2,-3.698,1.921,1,14
2,-1.669,2.361,6,14
2,-6.897,0.000,13,27
2,-10.695,0.000,5,7
2,-7.178,0.000,18,7
2,-9.055,0.000,12,7
2,-6.805,2.030,13,25
2,-0.641,0.000,12,24
2,-0.595,1.140,2,24
2,5.714,8.081,14,5
2,-0.549,0.776,18,5
1,-1.097,,18,10
1,-1.805,,11,10
1,1.304,,16,16
1,-0.477,,18,16
1,-0.183,,6,16
1,-0.321,,17,18
1,5.682,,11,18
1,-3.704,,6,18
1,-5.352,,9,8
1,0.405,,5,6
1,-8.046,,9,23
1,0.405,,5,23
1,-1.845,,10,23
1,-1.611,,17,23
1,-3.053,,6,23
1,-1.283,,9,11
1,0.990,,5,11
1,1.657,,10,11
1,6.512,,12,11
1,2.824,,6,11
1,-1.074,,16,4
1,-1.020,,0,4
1,-1.097,,18,4
1,-3.339,,7,15
1,1.657,,10,15
1,-3.600,,3,15
1,-4.438,,9,3
1,-3.327,,10,3
1,-0.985,,12,3
1,-2.946,,18,20
1,-5.325,,14,12
1,-1.872,,10,12
1,-2.381,,5,13
1,-3.591,,18,13
1,2.588,,10,22
1,15.090,,7,17
1,-1.557,,3,17
1,2.720,,6,17
1,-2.028,,7,21
1,-3.327,,10,21
1,0.521,,12,21
1,-3.138,,9,14
1,1.036,,5,14
1,-2.946,,18,14
1,1.538,,10,14
1,-4.178,,12,14
1,-4.383,,7,27
1,-6.452,,3,27
1,-1.816,,16,2
1,4.068,,0,2
1,6.512,,12,2
1,-7.022,,16,7
1,-7.127,,7,7
1,-6.599,,7,25
1,-1.845,,10,25
1,-5.019,,0,19
1,-4.383,,7,19
1,-3.313,,18,19
1,-4.912,,2,19
1,-2.115,,10,24
1,-0.521,,3,24
1,4.696,,0,5
