mentions_count,tone_avg,tone_std,source_index,person_index
93,-2.294,1.974,13,0
72,-2.480,2.296,2,0
44,-1.149,2.179,1,0
44,-1.564,1.513,17,0
35,0.647,1.520,1,4
29,-1.131,0.829,1,20
28,-1.390,3.122,9,0
24,-3.212,1.200,13,3
24,-1.536,0.893,13,7
23,-1.588,1.735,2,8
23,-1.999,2.125,0,0
22,-2.305,2.551,8,0
21,-2.919,1.379,13,21
21,-1.514,1.089,13,5
20,-4.477,2.326,2,1
20,-1.853,1.757,2,2
19,0.855,1.256,7,17
19,-3.768,2.366,7,5
19,-1.696,1.561,2,5
18,-2.603,1.547,8,6
18,1.531,1.809,7,23
18,-1.460,0.969,13,2
17,-1.731,2.229,2,6
17,-2.007,2.079,2,7
16,-2.953,1.097,1,1
16,-2.700,0.360,5,1
16,-3.478,1.368,13,1
16,-0.640,1.719,13,6
16,-1.828,1.560,8,10
16,-2.281,1.152,13,9
15,-1.544,1.024,17,3
15,-3.762,1.900,2,3
15,-1.481,1.418,14,0
15,-2.553,1.747,13,12
14,-2.336,0.885,8,1
14,-0.596,0.989,2,14
13,-2.090,1.622,13,8
13,-4.046,0.000,6,26
13,-1.778,1.410,17,1
13,-0.835,0.000,18,4
13,-3.628,2.650,7,7
13,-2.775,1.350,13,27
12,-1.065,1.914,1,6
12,-0.721,1.304,1,10
12,-0.345,0.767,17,4
12,-1.319,2.328,11,4
12,-0.392,1.431,2,11
12,-2.730,1.318,2,9
12,-2.774,0.991,13,15
12,-4.430,2.745,7,2
12,1.460,2.862,2,13
12,1.144,1.563,16,14
11,-1.983,1.772,8,8
11,-1.197,1.145,17,16
10,-2.400,1.802,1,3
10,-2.160,1.278,1,2
9,-4.302,0.325,5,3
9,-0.816,0.727,17,24
9,0.163,1.395,2,4
9,-2.248,1.144,1,7
9,-3.426,2.854,17,18
9,-3.331,1.809,8,9
9,-2.950,1.892,11,9
9,-0.435,3.473,18,2
9,-2.710,1.601,13,16
9,-2.862,1.711,2,16
9,-1.608,2.265,8,5
8,-2.291,1.639,17,8
8,-5.992,2.339,7,1
8,-5.508,2.649,10,1
8,-2.710,1.451,8,12
8,-1.976,0.988,2,10
8,0.154,0.940,6,4
8,-2.535,1.778,13,18
8,-1.603,1.070,17,2
8,-3.167,2.802,6,2
7,0.154,2.697,1,8
7,-1.637,1.459,1,26
7,-2.852,1.506,8,3
7,-3.514,1.182,6,3
7,-0.166,3.597,12,0
7,-3.404,2.301,0,1
7,-2.276,0.714,11,1
7,-1.834,0.953,17,10
7,-0.328,1.046,1,25
7,-1.661,1.367,17,19
7,-3.317,1.733,2,15
7,-3.871,2.776,8,2
7,-2.339,3.711,6,5
7,0.099,2.097,8,13
6,-3.797,1.394,3,3
6,-4.798,2.495,11,3
6,-1.787,2.373,3,0
6,0.301,1.396,9,24
6,-4.097,2.375,7,22
6,-2.279,4.183,13,22
6,-4.138,1.868,2,22
6,-1.934,1.564,1,12
6,-2.123,0.475,2,12
6,0.363,3.379,8,4
6,0.023,1.637,13,4
6,-1.888,3.489,2,18
6,-0.038,1.678,7,11
6,-2.329,0.000,18,11
6,-2.869,2.254,1,9
6,-2.674,2.913,17,9
6,-1.431,1.065,3,2
6,-1.747,1.709,1,13
5,-1.746,2.150,9,8
5,-0.203,1.569,6,8
5,-2.033,0.000,10,21
5,-2.718,2.331,9,3
5,0.298,1.972,10,0
5,-2.587,1.824,13,24
5,-0.944,1.582,10,6
5,-1.716,1.713,17,12
5,5.021,2.923,0,17
5,-0.693,0.060,14,7
5,-2.759,1.994,11,7
5,-0.505,2.164,8,25
5,-2.132,0.324,7,25
5,0.092,1.174,2,25
5,-1.702,0.814,0,18
5,-3.141,1.573,1,27
5,-0.967,0.116,13,11
5,-2.259,2.814,3,11
5,-2.527,1.162,8,19
5,-2.906,1.492,13,19
5,-3.600,2.374,2,19
5,-0.725,0.058,14,9
5,-2.803,1.613,8,15
5,-3.692,1.406,0,2
5,-2.137,2.397,1,5
5,-1.863,1.392,3,5
5,-0.765,1.196,17,5
5,-0.263,1.755,3,14
5,-0.740,0.554,17,14
4,-1.311,1.541,3,8
4,-3.580,0.206,10,3
4,-4.044,0.018,5,0
4,-0.588,1.654,16,0
4,-5.049,5.208,7,0
4,-2.333,1.959,6,0
4,-0.612,2.593,18,6
4,-3.411,2.040,17,22
4,-3.819,1.467,9,12
4,-4.093,2.295,9,10
4,3.620,0.405,6,17
4,1.552,0.000,10,4
4,-2.299,2.290,8,7
4,-4.336,0.356,5,27
4,-4.050,1.074,3,27
4,3.695,0.000,9,11
4,5.118,0.000,8,11
4,3.257,0.000,17,11
4,-3.113,1.955,6,11
4,-2.069,1.995,1,19
4,2.420,0.524,8,23
4,5.600,3.027,0,23
4,1.446,4.112,18,9
4,-4.320,2.006,6,15
4,-3.584,0.513,5,2
4,-2.028,0.951,11,2
