mentions_count,tone_avg,tone_std,source_index,person_index
72,-1.606,1.938,13,0
69,-1.873,2.193,2,0
64,-1.741,1.660,17,0
47,-2.632,0.435,1,3
41,-1.950,1.949,1,0
40,-1.667,2.853,9,0
38,0.464,2.209,7,1
32,-1.628,2.138,8,0
30,-3.036,1.323,13,2
29,-3.484,1.365,2,2
28,-2.078,2.502,6,0
26,-2.129,0.647,1,13
25,-2.176,1.912,2,4
24,-2.564,0.494,1,26
24,1.487,3.340,2,1
23,0.941,0.265,18,1
21,-3.276,2.936,17,6
21,-3.342,2.271,17,2
20,-1.549,1.693,0,0
20,-2.711,1.344,13,16
19,-1.400,2.048,2,5
19,-2.052,1.892,2,12
19,-0.952,1.905,11,8
18,-5.940,1.322,8,13
18,-1.790,1.704,13,5
17,-2.927,1.017,13,6
17,-0.444,1.758,13,4
17,-0.006,2.952,11,4
17,-3.201,2.053,11,2
16,-2.458,5.479,14,0
16,-1.047,2.206,11,0
16,-1.663,1.419,11,5
16,-4.275,2.148,2,9
16,-0.550,1.409,1,7
16,-0.367,1.129,17,8
15,-1.932,2.828,2,10
15,-1.818,1.525,13,11
14,-2.813,2.026,11,6
14,-3.559,1.112,2,6
14,-1.346,2.539,3,0
14,-2.495,0.588,1,17
14,2.433,0.052,1,1
13,-3.158,2.217,11,9
13,-3.264,1.455,2,3
13,-0.134,2.840,11,7
13,0.823,3.449,6,7
13,2.847,2.470,6,1
12,-2.573,1.479,13,18
12,-1.081,1.813,1,15
12,-1.745,1.106,3,15
12,-1.918,0.933,11,14
12,-0.630,1.840,8,8
12,1.410,2.587,8,1
12,-1.155,1.027,3,1
11,-3.217,1.567,2,15
11,-0.234,1.269,13,20
11,-1.928,1.992,13,9
11,-1.032,1.600,3,4
11,-1.461,2.746,11,12
11,-2.035,0.613,13,14
11,-0.165,0.000,8,7
11,-2.688,1.505,11,11
10,-1.735,2.160,13,22
10,-0.853,1.916,8,14
10,-4.240,2.710,8,2
10,-3.467,1.215,6,2
10,-1.886,1.588,1,11
10,-2.550,2.088,13,19
10,3.963,0.000,16,1
9,-2.168,1.503,11,18
9,1.747,2.615,6,10
9,-1.240,1.526,16,0
9,-0.846,1.950,8,5
9,-0.682,2.166,3,5
9,-2.699,2.053,3,20
9,-3.338,1.152,11,3
9,-2.278,0.602,13,17
9,-0.583,1.206,11,27
9,-0.882,1.121,17,24
9,-1.488,2.433,1,8
9,-4.252,1.410,9,23
8,-0.101,1.112,11,10
8,-2.473,1.510,2,22
8,-2.307,2.528,12,0
8,-5.153,0.046,6,13
8,-1.173,1.864,17,5
8,-1.515,1.404,17,25
8,-2.705,1.224,2,20
8,-0.982,1.524,2,27
8,-4.161,2.764,11,21
8,-2.432,0.921,17,14
8,0.880,2.390,3,7
8,0.163,1.856,2,7
8,-1.205,1.099,2,8
8,-2.740,1.627,6,16
8,-3.143,1.329,2,26
8,-1.535,1.289,11,19
8,-2.059,1.190,2,19
7,-2.064,1.107,3,18
7,0.570,1.497,1,10
7,-2.625,2.732,13,10
7,-2.492,1.859,8,6
7,-3.143,1.959,6,6
7,-2.087,0.769,13,15
7,-0.226,0.726,2,25
7,-2.444,3.693,11,20
7,-1.017,0.964,8,9
7,-1.187,1.502,17,17
7,-3.821,0.856,8,27
7,-0.684,0.968,13,27
7,-2.272,0.706,2,24
7,-0.582,1.075,17,4
7,-1.778,1.532,1,21
7,-0.861,0.410,17,21
7,-5.185,1.563,9,2
7,-3.223,1.057,14,2
7,-2.962,0.589,11,16
7,-3.888,0.711,2,16
7,-2.406,0.959,1,23
6,-2.877,1.496,8,18
6,-1.113,1.648,9,10
6,-1.789,3.344,8,10
6,0.162,1.870,3,10
6,-1.251,3.226,9,6
6,-3.015,0.757,8,22
6,1.280,1.352,9,5
6,-0.597,1.125,1,5
6,-0.832,1.473,3,25
6,1.396,2.112,6,25
6,-1.690,1.527,1,9
6,-1.677,1.247,13,24
6,-1.171,0.564,1,4
6,-0.303,1.655,6,4
6,-0.127,1.513,8,12
6,0.107,1.016,13,12
6,-4.330,4.285,6,21
6,-1.210,0.225,9,8
6,-1.447,1.405,17,11
6,-1.885,0.991,2,11
6,4.067,0.000,13,1
6,-0.281,0.000,16,23
6,0.888,1.816,2,23
5,-2.487,1.868,6,18
5,-3.702,0.744,2,18
5,-2.095,0.996,11,22
5,-2.411,2.058,6,22
5,-1.548,4.022,10,13
5,-6.936,2.187,2,13
5,-0.665,2.308,6,5
5,-2.803,2.077,11,15
5,0.034,1.588,16,25
5,-0.209,0.000,16,9
5,-1.584,0.635,9,3
5,-2.243,0.728,17,3
5,-3.679,1.347,9,17
5,-1.096,0.597,1,12
5,-0.388,0.714,17,12
5,-0.246,1.944,1,14
5,0.165,3.086,2,14
5,-1.658,1.556,3,2
5,-0.729,0.864,8,11
5,-3.025,1.623,8,16
5,-3.602,1.194,17,16
5,-1.874,0.725,9,26
5,-3.242,0.574,8,19
5,-3.124,1.862,17,19
5,-2.411,2.058,6,19
5,-0.933,3.488,3,23
4,-0.807,2.662,17,10
4,-2.924,2.273,10,22
4,-4.459,0.000,9,15
4,0.213,2.066,8,15
4,-2.957,0.136,9,9
4,-3.105,0.000,16,3
4,-3.430,0.997,3,3
4,-2.565,1.110,11,17
4,-2.503,1.854,2,17
4,-1.311,2.276,3,27
4,-1.632,1.095,7,24
4,-2.548,1.121,11,24
4,0.749,0.864,8,4
4,-0.025,0.457,6,12
4,-1.628,1.151,13,21
4,-1.961,0.000,7,14
4,-5.814,0.000,5,7
4,4.064,0.226,0,7
4,-1.756,1.010,1,2
4,-2.495,2.016,6,11
4,-2.707,0.555,3,16
4,-1.579,0.000,5,1
4,3.546,0.000,12,1
4,-0.203,0.000,18,23
3,-1.553,2.151,3,6
3,-1.960,2.809,3,22
