mentions_count,tone_avg,tone_std,source_index,person_index
165,-1.732,2.285,2,0
124,-1.551,1.999,13,0
69,1.617,1.231,3,2
59,-1.396,2.737,1,0
59,-1.094,1.545,17,0
48,-2.359,3.641,0,0
42,-1.583,3.075,6,0
38,-1.575,2.437,8,0
36,-1.306,2.528,2,4
33,-1.242,2.660,2,7
33,3.283,3.553,1,3
32,-1.934,1.642,2,1
31,-1.632,3.400,9,0
26,-0.784,1.386,1,1
26,-1.009,0.964,17,1
25,-9.016,1.242,2,23
25,4.370,2.383,1,2
25,-1.177,1.668,2,9
23,-1.244,2.533,2,8
22,-1.527,1.486,3,0
20,-3.477,3.372,2,10
20,-3.606,1.710,2,12
19,-9.239,0.000,7,23
19,-1.284,1.736,8,1
18,-0.996,1.542,2,6
18,1.274,1.739,2,3
18,-0.755,1.700,2,13
17,-1.300,1.815,8,6
17,-1.623,0.000,7,8
17,0.690,3.122,8,2
17,-2.285,2.504,8,18
17,-0.957,0.620,8,13
17,-2.018,1.841,2,5
16,0.284,1.806,1,6
15,-1.785,2.134,2,14
15,-0.465,1.683,17,4
15,1.594,2.584,8,3
15,-1.939,0.008,13,9
15,-0.507,1.807,2,21
14,-0.940,3.275,12,0
14,-1.745,3.431,8,4
14,4.910,4.751,18,3
14,1.821,1.804,2,2
14,-1.341,0.922,17,5
14,-0.464,2.106,2,19
13,-1.536,4.103,3,7
13,-0.436,0.989,13,6
13,-2.293,2.040,10,0
13,-1.865,3.081,10,1
13,-1.267,1.436,3,24
13,-0.644,0.915,13,2
13,-3.130,3.024,8,15
13,-1.341,1.747,8,5
13,1.851,2.608,8,11
13,-0.662,2.253,2,11
12,-0.730,1.554,3,6
12,-1.438,2.560,15,0
12,-0.110,1.085,0,1
12,-0.106,1.060,13,1
12,-0.372,1.114,18,16
12,-1.623,0.000,7,9
12,-2.688,2.699,3,5
12,-1.800,1.627,6,12
11,-1.434,1.881,0,7
11,-0.974,1.029,17,6
11,-1.371,0.889,8,14
11,-0.466,1.077,13,3
11,-1.970,2.154,1,20
11,1.593,2.312,6,2
11,-0.880,0.461,18,22
11,-0.798,1.147,13,11
10,-1.481,1.070,13,14
10,-1.244,2.814,1,4
10,-6.389,4.909,13,10
10,-0.521,1.512,11,1
10,-2.320,2.557,8,8
10,2.341,0.256,17,2
10,1.967,0.475,11,2
10,-2.540,2.371,8,9
10,1.681,2.220,6,9
10,-0.687,3.485,2,25
10,-1.749,0.814,7,5
10,1.338,3.283,8,21
9,-1.495,3.208,1,7
9,-1.966,3.253,8,7
9,0.370,1.661,17,7
9,-2.290,2.261,8,17
9,-1.812,0.571,17,17
9,-4.636,4.807,2,17
9,-0.190,1.891,5,1
9,-2.437,0.748,7,3
9,-3.327,2.150,2,15
9,-0.903,1.545,1,5
8,-0.432,0.969,18,7
8,-0.411,1.684,0,4
8,-2.420,1.008,17,10
8,-1.940,0.008,13,8
8,-1.443,0.000,18,8
8,-0.039,2.994,0,3
8,1.218,1.968,8,16
8,-0.970,1.295,6,16
8,-3.957,0.787,13,26
8,-3.261,1.211,12,18
8,-2.277,1.893,3,15
8,-1.338,1.438,13,5
8,-2.916,1.743,3,12
7,-2.046,2.043,14,0
7,-0.247,1.723,1,14
7,-0.517,1.257,13,4
7,-1.332,1.885,3,4
7,-2.860,1.786,6,10
7,-1.912,0.560,18,1
7,-2.070,1.019,6,1
7,-1.391,2.703,8,24
7,-0.505,2.646,2,24
7,-0.481,1.878,6,3
7,-3.074,1.812,13,20
7,-1.006,2.495,2,20
7,-4.412,1.972,2,26
7,-0.709,1.639,2,22
7,-0.456,0.869,3,9
7,-1.385,2.352,2,27
7,-2.417,0.846,7,19
7,-3.277,1.139,3,19
6,-1.031,1.500,13,7
6,-0.243,2.281,6,7
6,-1.038,0.310,13,17
6,-0.355,2.385,6,4
6,-3.596,1.794,7,10
6,0.146,1.809,1,8
6,-1.213,0.000,3,8
6,-2.222,0.977,8,20
6,9.544,5.870,18,2
6,-1.775,0.647,17,15
6,-1.815,0.457,7,11
6,-0.060,1.537,1,21
6,-2.737,0.563,7,12
5,-1.448,1.532,1,17
5,-1.868,2.096,3,17
5,-0.045,0.584,11,17
5,-1.552,2.444,18,0
5,-1.624,0.403,7,14
5,0.317,1.109,11,14
5,-5.020,5.069,0,10
5,-1.373,0.818,7,1
5,-0.898,0.000,6,8
5,-0.440,2.043,3,3
5,-3.618,1.357,0,20
5,1.353,4.229,9,2
5,1.762,2.650,0,16
5,1.419,2.506,11,16
5,0.497,1.492,2,16
5,-3.623,0.677,1,26
5,-2.302,2.901,3,26
5,-0.314,1.893,3,22
5,-2.124,0.686,7,18
5,-0.045,0.584,11,15
5,-1.649,2.004,6,25
5,-0.597,1.066,1,13
5,-0.550,0.483,11,13
5,-1.502,0.915,18,5
5,-2.036,2.152,12,5
5,0.388,1.928,11,5
5,-0.621,1.998,1,11
5,1.967,0.000,18,11
5,0.793,2.764,17,11
5,-0.549,1.082,9,27
5,-3.157,1.312,6,27
5,-1.577,1.291,13,12
5,-2.531,1.669,17,12
5,-1.785,1.979,11,12
5,-2.616,2.006,1,19
4,0.547,0.698,0,6
4,-1.208,1.733,18,6
4,-3.158,3.168,6,6
4,-2.949,2.248,7,0
4,-1.373,1.902,18,4
